account_id,customer_id,branch_id,account_type,opening_date,balance,status,account_age_days
483,699,149,Credit Card,2018-03-06,69.02,Closed,2802
484,2470,200,Current,2021-04-14,387.14,Suspended,1667
485,1686,79,Loan,2012-03-04,266.72,Suspended,4995
486,641,40,Credit Card,2013-03-05,51.9,Suspended,4629
487,1817,197,Current,2012-11-16,19.52,Active,4738
488,2714,61,Loan,2025-04-20,58.9,Closed,200
489,1532,59,Savings,2025-06-18,49.66,Closed,141
490,2316,48,Current,2012-07-13,28.47,Active,4864
491,2540,27,Current,2020-02-10,134.71,Active,2096
492,66,12,Loan,2020-07-10,55.24,Active,1945
493,853,9,Savings,2013-02-28,314.2,Closed,4634
494,1085,66,Credit Card,2018-09-01,168.91,Closed,2623
495,455,160,Savings,2021-11-03,175.57,Closed,1464
496,860,58,Credit Card,2015-11-01,36.7,Closed,3658
497,2670,145,Current,2022-04-15,449.17,Suspended,1301
498,1508,41,Credit Card,2017-01-03,18.95,Closed,3229
499,1383,132,Credit Card,2013-07-04,46.29,Closed,4508
500,1330,172,Loan,2012-12-03,50.7,Suspended,4721
501,1980,196,Savings,2018-08-09,35.11,Closed,2646
502,2147,15,Credit Card,2019-10-25,58.06,Active,2204
503,2872,38,Savings,2014-02-23,39.92,Active,4274
504,921,84,Savings,2013-06-24,135.45,Suspended,4518
505,917,41,Credit Card,2012-01-29,61.43,Closed,5030
506,599,158,Credit Card,2021-11-28,218.58,Closed,1439
507,445,18,Credit Card,2019-06-15,54.22,Active,2336
508,1309,134,Credit Card,2019-10-26,72.26,Suspended,2203
509,3192,129,Savings,2019-01-27,8.03,Suspended,2475
510,3219,196,Current,2022-05-07,23.58,Active,1279
511,1530,42,Credit Card,2024-03-05,388.09,Active,611
512,2972,189,Credit Card,2019-05-06,195.67,Closed,2376
513,2927,2,Credit Card,2018-07-07,106.99,Closed,2679
514,555,193,Current,2013-06-10,32.6,Suspended,4532
515,1217,68,Current,2024-12-26,50.12,Active,315
516,1659,90,Credit Card,2021-08-02,148.51,Suspended,1557
517,1680,144,Current,2017-09-15,467.61,Closed,2974
518,2505,29,Loan,2025-01-30,26.34,Active,280
519,2833,82,Loan,2017-02-03,85.95,Active,3198
520,1682,153,Savings,2023-06-25,57.63,Active,865
521,2579,40,Credit Card,2015-12-05,29.42,Active,3624
522,949,1,Credit Card,2020-12-03,48.82,Closed,1799
523,1668,149,Savings,2016-05-23,74.53,Active,3454
524,3827,92,Current,2022-12-12,28.87,Suspended,1060
525,465,41,Credit Card,2017-03-27,37.36,Active,3146
526,1176,173,Credit Card,2019-01-15,26.63,Closed,2487
527,126,87,Credit Card,2021-09-30,184.2,Active,1498
528,1530,199,Loan,2017-07-05,123.38,Suspended,3046
529,538,26,Savings,2015-01-29,150.6,Suspended,3934
530,3587,56,Loan,2014-10-10,782.28,Closed,4045
531,402,20,Savings,2020-08-29,159.58,Active,1895
532,4053,106,Loan,2014-02-20,203.28,Suspended,4277
533,2587,192,Loan,2023-08-09,91.29,Suspended,820
534,3200,22,Loan,2015-06-06,102.73,Closed,3806
535,2751,111,Credit Card,2024-05-05,95.68,Suspended,550
536,1813,78,Current,2019-01-10,94.21,Closed,2492
537,2611,115,Savings,2014-10-09,500.54,Suspended,4046
538,2211,158,Current,2012-04-03,152.71,Suspended,4965
539,333,4,Savings,2014-08-25,343.37,Closed,4091
540,451,200,Loan,2012-11-06,21.02,Closed,4748
541,2782,193,Loan,2019-09-22,383.9,Closed,2237
542,2323,136,Loan,2018-11-09,55.06,Suspended,2554
543,601,89,Current,2021-08-06,63.92,Closed,1553
544,2147,25,Savings,2022-09-02,27.78,Closed,1161
545,205,95,Current,2012-09-26,148.52,Closed,4789
546,2862,81,Loan,2025-02-10,101.11,Closed,269
547,3114,57,Loan,2020-11-25,36.87,Closed,1807
548,3650,146,Savings,2023-06-06,196.19,Suspended,884
549,3738,15,Savings,2023-06-28,192.46,Closed,862
550,2594,10,Loan,2015-12-05,199.72,Suspended,3624
551,962,102,Savings,2022-10-20,195.6,Active,1113
552,3721,196,Loan,2014-01-08,90.74,Active,4320
553,466,74,Loan,2023-09-16,62.18,Active,782
554,3277,65,Savings,2012-05-21,35.13,Closed,4917
555,646,114,Current,2017-04-11,41.17,Active,3131
556,980,46,Credit Card,2013-05-26,244.32,Suspended,4547
557,1586,107,Savings,2016-09-16,256.37,Active,3338
558,110,61,Savings,2021-05-27,163.16,Closed,1624
559,170,41,Loan,2017-07-11,73.18,Suspended,3040
560,1053,5,Loan,2017-12-23,123.86,Suspended,2875
561,1329,90,Savings,2012-06-04,238.79,Suspended,4903
562,757,144,Current,2021-09-20,102.97,Suspended,1508
563,2653,20,Credit Card,2014-12-04,74.79,Suspended,3990
564,357,32,Current,2013-09-21,89.21,Suspended,4429
565,3718,185,Loan,2012-04-17,22.84,Suspended,4951
566,2128,34,Savings,2012-04-06,186.7,Active,4962
567,1843,106,Credit Card,2025-06-20,127.51,Suspended,139
568,2260,128,Savings,2022-08-03,45.1,Suspended,1191
569,3119,77,Loan,2021-05-30,17.91,Active,1621
570,2175,176,Loan,2020-03-13,396.33,Suspended,2064
571,3965,110,Credit Card,2021-06-16,54.21,Closed,1604
572,164,126,Loan,2013-12-27,221.36,Suspended,4332
573,3017,72,Savings,2017-02-08,510.28,Active,3193
574,3578,154,Current,2020-01-25,69.99,Active,2112
575,3948,55,Current,2012-08-19,88.35,Active,4827
576,1371,7,Loan,2014-09-04,25.5,Active,4081
577,1887,183,Current,2023-09-05,115.99,Closed,793
578,615,87,Credit Card,2023-08-15,111.09,Suspended,814
579,795,134,Loan,2020-01-04,85.56,Suspended,2133
580,1842,171,Credit Card,2019-07-31,81.19,Active,2290
581,2688,56,Loan,2023-07-05,33.38,Suspended,855
582,1288,127,Savings,2025-09-22,18.01,Closed,45
583,3392,23,Loan,2019-08-28,47.62,Suspended,2262
584,1222,145,Loan,2024-09-30,222.15,Closed,402
585,132,57,Savings,2016-09-03,169.72,Active,3351
586,3791,200,Loan,2025-03-16,93.19,Active,235
587,1339,9,Current,2022-05-10,39.22,Active,1276
588,3305,148,Current,2015-05-02,393.35,Closed,3841
589,518,100,Current,2021-06-08,144.21,Closed,1612
590,321,95,Credit Card,2013-10-02,92.43,Suspended,4418
591,3806,80,Current,2013-08-26,125.27,Active,4455
592,1058,185,Savings,2017-11-02,14.66,Closed,2926
593,3671,100,Savings,2019-08-07,131.75,Closed,2283
594,4029,86,Loan,2024-12-21,831.64,Active,320
595,428,107,Loan,2019-03-24,105.04,Suspended,2419
596,547,187,Savings,2017-02-03,154.53,Suspended,3198
597,3892,169,Savings,2016-03-20,38.58,Suspended,3518
598,196,94,Loan,2018-01-31,64.7,Active,2836
599,3892,21,Current,2023-01-08,132.4,Closed,1033
600,1290,138,Current,2022-04-18,300.09,Closed,1298
601,88,39,Current,2018-07-19,78.43,Active,2667
602,2790,83,Loan,2019-09-29,45.85,Suspended,2230
603,3419,7,Savings,2024-10-16,205.93,Active,386
604,2153,70,Loan,2020-10-20,69.33,Active,1843
605,3127,163,Current,2012-12-30,16.9,Closed,4694
606,308,102,Current,2013-08-12,231.03,Closed,4469
607,3843,83,Current,2021-05-19,43.47,Suspended,1632
608,2634,24,Credit Card,2020-09-10,555.4,Suspended,1883
609,156,37,Credit Card,2023-02-12,23.57,Suspended,998
610,3954,153,Loan,2023-06-03,49.05,Active,887
611,3647,25,Loan,2022-06-28,90.47,Closed,1227
612,347,30,Current,2016-08-07,190.95,Closed,3378
613,1432,109,Loan,2022-11-05,69.89,Active,1097
614,918,22,Savings,2021-03-20,24.66,Suspended,1692
615,1858,151,Credit Card,2025-08-02,552.97,Suspended,96
616,3168,103,Loan,2015-06-16,22.93,Suspended,3796
617,2701,150,Loan,2024-05-01,79.28,Closed,554
618,505,21,Credit Card,2020-06-14,57.15,Closed,1971
619,2335,156,Savings,2021-12-27,271.05,Suspended,1410
620,2309,138,Savings,2019-01-10,45.49,Active,2492
621,1843,124,Current,2018-08-30,62.32,Active,2625
622,1198,116,Current,2023-01-04,181.61,Closed,1037
623,1641,157,Credit Card,2020-01-22,14.92,Suspended,2115
624,1805,57,Loan,2015-08-24,44.57,Closed,3727
625,1214,187,Loan,2012-04-10,40.77,Suspended,4958
626,1752,70,Credit Card,2024-11-29,223.66,Active,342
627,2129,129,Loan,2013-12-30,66.73,Active,4329
628,2491,20,Savings,2024-08-24,51.25,Active,439
629,482,138,Loan,2012-02-24,180.76,Closed,5004
630,2388,181,Credit Card,2018-02-13,128.78,Closed,2823
631,3834,188,Savings,2019-05-24,16.1,Active,2358
632,481,187,Credit Card,2019-11-02,85.49,Active,2196
633,2899,44,Current,2016-09-25,189.81,Active,3329
634,242,156,Current,2024-03-20,32.65,Suspended,596
635,2441,51,Loan,2013-01-11,39.14,Active,4682
636,3344,4,Loan,2021-12-12,118.89,Suspended,1425
637,2901,25,Current,2013-05-22,32.02,Closed,4551
638,670,161,Current,2018-12-05,194.91,Suspended,2528
639,1114,5,Credit Card,2015-12-30,57.13,Active,3599
640,3203,97,Credit Card,2018-01-31,96.84,Active,2836
641,3087,95,Loan,2017-03-02,74.19,Active,3171
642,1030,16,Savings,2017-05-05,272.67,Active,3107
643,945,74,Loan,2023-04-07,14.39,Closed,944
644,304,5,Credit Card,2014-04-06,27.02,Closed,4232
645,2531,85,Current,2016-09-28,53.23,Suspended,3326
646,66,34,Loan,2019-06-13,315.79,Suspended,2338
647,2717,15,Current,2013-04-26,39.74,Active,4577
648,3833,18,Savings,2025-01-29,271.51,Closed,281
649,1175,53,Savings,2024-12-19,153.46,Suspended,322
650,305,109,Credit Card,2018-01-23,101.19,Suspended,2844
651,1560,122,Loan,2024-03-13,141.31,Active,603
652,3799,27,Savings,2013-11-19,48.1,Suspended,4370
653,2387,109,Savings,2012-08-22,14.37,Active,4824
654,410,36,Savings,2021-01-01,157.16,Suspended,1770
655,410,12,Loan,2012-02-14,155.25,Suspended,5014
656,571,50,Credit Card,2018-01-04,26.57,Closed,2863
657,2405,195,Loan,2012-09-10,322.03,Closed,4805
658,1878,134,Current,2024-06-06,11.35,Closed,518
659,410,45,Current,2023-06-23,200.75,Closed,867
660,3199,91,Savings,2015-02-02,505.12,Closed,3930
661,750,110,Savings,2023-10-09,82.36,Active,759
662,1768,85,Savings,2021-09-01,43.39,Active,1527
663,194,87,Loan,2012-07-12,146.63,Closed,4865
664,2904,131,Credit Card,2025-08-14,21.36,Active,84
665,2657,135,Loan,2012-09-10,53.29,Suspended,4805
666,2480,46,Credit Card,2019-03-19,232.28,Closed,2424
667,1150,77,Loan,2018-06-04,40.6,Active,2712
668,2970,95,Savings,2022-01-19,76.7,Suspended,1387
669,2101,56,Loan,2013-06-25,53.27,Closed,4517
670,186,23,Savings,2024-09-28,75.59,Active,404
671,716,38,Savings,2013-12-05,115.76,Suspended,4354
672,2943,71,Current,2015-08-14,214.24,Suspended,3737
673,842,89,Credit Card,2025-04-15,140.63,Suspended,205
674,1939,15,Loan,2015-08-21,92.24,Closed,3730
675,2741,185,Credit Card,2017-05-20,151.95,Suspended,3092
676,181,145,Credit Card,2023-02-26,14.8,Active,984
677,3421,197,Savings,2016-01-07,49.04,Closed,3591
678,1023,80,Savings,2014-09-25,48.42,Active,4060
679,3309,105,Loan,2024-12-28,71.25,Suspended,313
680,3095,167,Current,2024-04-02,116.72,Suspended,583
681,3752,106,Current,2025-04-07,45.85,Closed,213
682,684,62,Credit Card,2020-10-12,123.55,Closed,1851
683,2525,179,Savings,2019-12-02,87.89,Closed,2166
684,3769,152,Loan,2015-11-23,17.97,Closed,3636
685,1744,30,Savings,2017-11-01,123.39,Suspended,2927
686,1494,181,Current,2023-08-29,15.11,Suspended,800
687,799,145,Loan,2014-03-16,105.65,Active,4253
688,1145,66,Loan,2018-10-01,149.71,Suspended,2593
689,2773,105,Current,2018-11-08,218.1,Closed,2555
690,2737,83,Savings,2012-04-08,9.76,Closed,4960
691,1474,166,Credit Card,2017-06-27,44.71,Closed,3054
692,1021,199,Credit Card,2017-11-20,31.89,Active,2908
693,2647,167,Credit Card,2024-12-11,44.6,Suspended,330
694,1306,134,Credit Card,2022-07-19,42.83,Active,1206
695,1042,54,Loan,2020-10-24,125.09,Closed,1839
696,3716,187,Savings,2023-02-11,155.06,Closed,999
697,2275,77,Current,2014-02-15,55.88,Active,4282
698,3407,196,Loan,2016-06-08,77.68,Closed,3438
699,1509,83,Loan,2014-08-31,104.96,Suspended,4085
700,1364,30,Current,2019-02-23,17.11,Closed,2448
701,2077,79,Loan,2015-03-27,153.1,Suspended,3877
702,2305,5,Current,2013-12-17,48.98,Closed,4342
703,3214,196,Savings,2012-03-04,70.32,Suspended,4995
704,2049,49,Loan,2017-06-26,12.73,Suspended,3055
705,2574,44,Credit Card,2013-09-15,126.49,Closed,4435
706,3087,194,Current,2024-05-21,28.57,Active,534
707,75,88,Current,2024-04-05,128.86,Active,580
708,3270,33,Loan,2021-11-04,1.89,Suspended,1463
709,3820,25,Credit Card,2014-04-11,23.34,Closed,4227
710,3647,161,Current,2023-12-30,141.43,Suspended,677
711,1273,170,Loan,2012-08-07,343.76,Active,4839
712,3856,134,Loan,2015-12-10,19.63,Suspended,3619
713,2392,20,Savings,2023-06-04,116.6,Suspended,886
714,2386,69,Savings,2015-03-26,244.06,Active,3878
715,432,7,Current,2024-09-07,88.38,Closed,425
716,3072,41,Credit Card,2018-10-08,22.85,Closed,2586
717,439,72,Current,2020-11-17,159.11,Active,1815
718,3278,123,Current,2020-06-30,173.65,Closed,1955
719,1011,20,Savings,2019-01-07,185.86,Closed,2495
720,884,129,Savings,2015-01-17,61.29,Active,3946
721,2649,80,Current,2014-10-03,100.15,Active,4052
722,3369,141,Current,2016-01-31,105.75,Closed,3567
723,1093,139,Loan,2016-05-04,34.29,Suspended,3473
724,883,157,Savings,2014-01-12,59.31,Active,4316
725,2576,191,Savings,2015-05-15,7.55,Suspended,3828
726,3444,35,Credit Card,2012-04-09,32.09,Active,4959
727,93,100,Credit Card,2014-02-22,90.37,Active,4275
728,683,20,Loan,2022-07-28,290.26,Suspended,1197
729,2390,103,Current,2022-04-02,75.59,Suspended,1314
730,3620,14,Loan,2023-08-13,125.81,Active,816
731,3902,116,Loan,2024-10-10,96.73,Closed,392
732,2920,141,Savings,2022-08-12,47.33,Closed,1182
733,3117,47,Savings,2017-08-17,46.52,Suspended,3003
734,1791,111,Savings,2013-05-01,191.59,Closed,4572
735,450,60,Loan,2020-09-14,142.74,Active,1879
736,3281,10,Savings,2024-12-07,79.11,Suspended,334
737,2478,167,Current,2021-12-31,32.41,Suspended,1406
738,1595,56,Credit Card,2025-04-30,130.14,Active,190
739,92,93,Current,2019-03-26,66.14,Closed,2417
740,2605,20,Loan,2025-02-19,436.88,Active,260
741,2405,132,Savings,2014-07-22,10.43,Closed,4125
742,2061,152,Loan,2019-10-10,143.43,Suspended,2219
743,2817,108,Current,2022-02-08,321.97,Closed,1367
744,2219,105,Credit Card,2013-04-14,87.32,Suspended,4589
745,2307,18,Loan,2017-10-26,65.9,Active,2933
746,2726,167,Credit Card,2023-08-05,51.1,Closed,824
747,1456,5,Loan,2018-03-20,42.67,Closed,2788
748,11,11,Current,2013-12-10,30.2,Active,4349
749,2830,63,Savings,2014-03-16,51.71,Suspended,4253
750,964,23,Current,2015-02-05,56.98,Suspended,3927
751,3372,97,Savings,2021-11-12,94.61,Closed,1455
752,1916,198,Credit Card,2025-07-28,168.21,Active,101
753,1477,154,Loan,2025-05-11,164.71,Active,179
754,1438,32,Credit Card,2012-04-18,21.78,Closed,4950
755,8,153,Loan,2025-03-08,453.29,Suspended,243
756,1927,142,Savings,2018-10-18,403.17,Active,2576
757,2316,48,Loan,2019-05-23,26.26,Suspended,2359
758,2823,70,Current,2013-11-23,197.06,Suspended,4366
759,1551,102,Savings,2021-10-22,171.85,Active,1476
760,2689,110,Savings,2015-12-30,352.04,Suspended,3599
761,3051,22,Loan,2025-07-31,153.9,Closed,98
762,1315,24,Credit Card,2024-04-05,109.48,Suspended,580
763,3381,70,Current,2024-04-27,43.67,Closed,558
764,1660,175,Credit Card,2020-12-29,289.85,Suspended,1773
765,2104,57,Current,2022-05-20,210.55,Suspended,1266
766,872,4,Credit Card,2016-04-28,7.2,Closed,3479
767,429,149,Current,2015-11-02,89.73,Closed,3657
768,412,199,Current,2020-03-20,237.53,Closed,2057
769,2765,114,Current,2016-09-28,240.49,Active,3326
770,2204,59,Credit Card,2025-06-13,52.69,Suspended,146
771,412,174,Loan,2016-12-24,953.0,Suspended,3239
772,2490,193,Current,2018-10-21,264.44,Active,2573
773,842,93,Loan,2014-08-29,121.31,Suspended,4087
774,960,64,Current,2018-03-25,64.43,Closed,2783
775,3856,120,Credit Card,2023-11-13,291.04,Active,724
776,1567,131,Loan,2023-04-05,30.05,Closed,946
777,1981,4,Current,2022-10-19,91.0,Suspended,1114
778,3421,126,Loan,2014-04-09,33.79,Active,4229
779,2783,115,Loan,2014-04-05,188.13,Closed,4233
780,1037,174,Loan,2018-06-07,178.95,Suspended,2709
781,1662,33,Credit Card,2013-07-21,35.64,Active,4491
782,3249,106,Savings,2015-11-03,29.38,Closed,3656
783,3854,153,Savings,2017-10-20,179.41,Closed,2939
784,3327,161,Current,2013-08-16,80.69,Active,4465
785,2294,74,Credit Card,2018-05-02,32.45,Suspended,2745
786,1346,104,Savings,2019-10-23,193.08,Closed,2206
787,1342,125,Current,2018-07-26,12.14,Closed,2660
788,984,7,Current,2024-01-22,117.06,Active,654
789,1425,61,Loan,2012-04-15,454.94,Closed,4953
790,2136,35,Loan,2019-09-24,78.85,Suspended,2235
791,484,40,Credit Card,2012-01-16,252.1,Suspended,5043
792,1980,16,Credit Card,2019-12-30,94.32,Active,2138
793,1247,179,Credit Card,2022-04-08,52.86,Closed,1308
794,517,110,Loan,2013-12-03,33.19,Closed,4356
795,1878,56,Loan,2020-12-15,194.86,Closed,1787
796,2451,170,Current,2018-02-18,174.59,Active,2818
797,3537,41,Loan,2016-01-01,30.41,Active,3597
798,913,121,Savings,2021-08-28,62.13,Active,1531
799,1360,133,Loan,2018-07-03,222.67,Suspended,2683
800,3162,162,Savings,2021-03-10,147.26,Active,1702
801,3040,141,Loan,2025-01-10,106.32,Active,300
802,1156,101,Savings,2024-04-07,83.36,Suspended,578
803,2113,195,Current,2014-08-21,18.8,Active,4095
804,2087,125,Credit Card,2024-02-09,41.85,Closed,636
805,2932,25,Savings,2013-05-08,15.16,Closed,4565
806,526,59,Savings,2015-05-19,147.99,Active,3824
807,1792,129,Loan,2025-01-04,22.15,Active,306
808,360,184,Savings,2013-10-31,84.5,Closed,4389
809,2384,188,Credit Card,2019-01-05,49.55,Active,2497
810,1120,186,Credit Card,2015-07-29,66.88,Active,3753
811,3185,88,Current,2014-07-17,9.83,Active,4130
812,2036,98,Credit Card,2024-07-06,120.35,Suspended,488
813,1621,115,Loan,2015-09-17,248.33,Active,3703
814,104,153,Savings,2022-01-31,145.88,Suspended,1375
815,3064,168,Credit Card,2019-04-13,32.12,Closed,2399
816,2026,187,Credit Card,2014-06-17,56.86,Active,4160
817,2327,49,Loan,2012-03-03,21.68,Suspended,4996
818,3652,24,Loan,2024-02-18,28.11,Closed,627
819,3590,165,Loan,2016-08-02,131.3,Active,3383
820,3408,9,Loan,2016-03-13,103.47,Closed,3525
821,200,99,Savings,2020-11-01,103.27,Suspended,1831
822,3767,139,Loan,2018-10-24,23.96,Active,2570
823,1132,193,Loan,2025-03-07,8.65,Closed,244
824,1350,136,Credit Card,2021-11-14,28.3,Suspended,1453
825,2884,8,Loan,2016-12-07,51.85,Closed,3256
826,245,128,Current,2022-08-25,69.88,Closed,1169
827,2475,40,Credit Card,2016-02-19,148.43,Closed,3548
828,2737,47,Loan,2023-05-15,45.57,Closed,906
829,3302,5,Credit Card,2013-02-14,324.13,Active,4648
830,871,7,Loan,2022-12-03,219.84,Closed,1069
831,3305,195,Loan,2014-07-30,231.41,Closed,4117
832,3142,59,Current,2017-04-21,337.55,Active,3121
833,207,99,Savings,2024-01-27,179.55,Closed,649
834,2159,126,Current,2012-12-30,49.11,Active,4694
835,1190,170,Credit Card,2024-01-25,138.47,Closed,651
836,2578,113,Credit Card,2015-11-25,243.0,Closed,3634
837,1911,126,Credit Card,2022-10-23,192.91,Active,1110
838,2478,131,Credit Card,2013-03-04,219.58,Active,4630
839,3678,60,Savings,2016-08-24,111.33,Closed,3361
840,2307,66,Loan,2022-06-05,128.74,Active,1250
841,769,87,Credit Card,2021-01-10,15.48,Closed,1761
842,3641,163,Loan,2020-08-03,228.61,Closed,1921
843,691,141,Credit Card,2019-09-12,106.78,Suspended,2247
844,956,39,Current,2021-12-03,54.86,Active,1434
845,1584,141,Credit Card,2016-07-10,21.33,Closed,3406
846,847,22,Credit Card,2023-03-30,58.54,Suspended,952
847,2098,57,Loan,2018-02-09,645.06,Active,2827
848,864,117,Current,2019-09-16,47.33,Active,2243
849,2890,60,Savings,2013-02-04,279.2,Suspended,4658
850,3352,56,Savings,2014-04-08,192.93,Closed,4230
851,1483,97,Loan,2020-10-09,73.21,Closed,1854
852,2602,150,Loan,2014-12-18,71.89,Active,3976
853,2953,166,Savings,2020-02-10,12.85,Active,2096
854,3298,122,Current,2018-09-21,267.9,Closed,2603
855,2889,71,Loan,2018-05-20,105.61,Suspended,2727
856,1711,157,Loan,2024-11-23,90.46,Closed,348
857,1713,177,Current,2016-03-24,55.61,Active,3514
858,1040,129,Loan,2017-07-20,36.31,Suspended,3031
859,3669,131,Credit Card,2025-06-09,22.54,Suspended,150
860,2999,10,Credit Card,2015-07-26,35.55,Active,3756
861,2196,92,Current,2013-10-23,79.33,Suspended,4397
862,3511,18,Loan,2016-10-23,652.0,Suspended,3301
863,2965,39,Loan,2025-02-27,390.26,Suspended,252
864,3817,13,Loan,2017-01-21,60.78,Closed,3211
865,6,101,Loan,2020-09-19,63.34,Active,1874
866,3220,105,Savings,2017-10-24,78.8,Closed,2935
867,2115,74,Savings,2019-08-29,511.28,Closed,2261
868,2259,55,Credit Card,2023-03-17,72.77,Active,965
869,3831,132,Current,2018-06-19,45.35,Suspended,2697
870,1333,87,Credit Card,2021-10-01,277.38,Closed,1497
871,3898,54,Savings,2025-07-23,8.02,Suspended,106
872,107,126,Savings,2017-05-12,135.56,Active,3100
873,1473,88,Credit Card,2022-05-29,467.22,Suspended,1257
874,3053,112,Credit Card,2016-06-01,167.5,Suspended,3445
875,3090,71,Credit Card,2022-12-05,239.37,Active,1067
876,2837,47,Current,2021-09-26,76.09,Closed,1502
