fraud_id,transaction_id,fraud_type,detection_method,report_date,resolution_status,loss_amount
1557,11916,Account Takeover,Manual Review,08-01-2019,Closed,32652.55
1558,11917,Card Cloning,Manual Review,13-10-2021,Closed,12287.41
1559,11918,Card Clnoing,AI Alert,08-09-2023,Resolved,19633.26
1560,3724,Card Cloning,Customer Complaint,08-05-2022,Closed,13287.07
1561,3732,Phishing,Customer Complaint,01-05-2021,Closed,15728.1
1562,11927,Smishing,Customer Complaint,29-03-2021,investigating,9649.23
1563,11928,Idetnity Theft,AI Alert,22-12-2023,Investigating,7439.21
1564,3742,Chargeback Fraud,Manual Review,16-04-2022,Closed,"4,829.64"
1565,11935,Card Cloning,AI Alert,28-07-2023,Investigating,19176.47
1566,3749,Account Takeover,AI Alert,10-07-2025,Closed,8928.03
1567,11941,Card Cloning,Manual Review,21-10-2021,Investigating,3224.81
1568,11944,Chargeback Fraud,Customer Complaint,18-07-2020,Resolved,3818.64
1569,3753,Phishing,Manual Review,07-05-2020,Closed,3557.14
1570,11946,Card Cloning,Manual Review,07-07-2023,Resolved,7051.29
1571,11951,Chargeback Fraud,Customer Complaint,"Dec 14, 2019",Resolved,2583.61
1572,3761,Vishing,Manual Review,17-07-2022,Closed,11637.25
1573,11956,Account Takeover,AI Alert,"Apr 27, 2024",Resolved,27931.22
1574,11957,Phishing,AI Alert,09-06-2025,Investigating,3105.54
1575,11958,Smishing,AI Alert,09-02-2023,Resolved,13387.98
1576,3767,Chargebcak Fraud,Customer Complaint,17-01-2020,Resolved,18174.85
1577,3777,Phishing,AI Alert,24-06-2020,Investigating,3685.67
1578,11972,Card Cloning,AI Alert,19-06-2024,Investigating,7082.76
1579,3782,Card Cloning,Manual Review,14-12-2019,Investigating,2356.32
1580,3783,Account Takeover,AI Alert,01-02-2020,Closed,9938.9
1581,3786,Chargeback Fraud,AI Alert,01-03-2020,Resolved,21181.87
1582,11979,Vishing,Customer Complaint,"Aug 09, 2022",Closed,18951.66
1583,3788,Smishing,Customer Complaint,03-02-2023,Closed,5118.07
1584,11986,Identity Theft,AI Alert,06-07-2024,Closed,5377.47
1585,3795,Account Takeover,Manual Review,06-09-2024,Investigating,25821.25
1586,3796,Smishing,Customer Complaint,12-01-2021,Resolved,11803.55
1587,11991,Smishing,AI Alert,"Jul 30, 2024",Investigating,7570.26
1588,12048,Identity Theft,AI Alert,"Mar 11, 2022",Closed,12566.28
1589,11995,Identity Theft,Customer Complaint,04-07-2023,Resolved,10949.52
1590,3804,Card Cloning,Manual Review,03-05-2021,Investigating,3071.92
1591,11997,Identity Theft,Customer Complaint,15-01-2021,Investigating,15363.83
1592,3807,Phishing,Customer Complaint,21-06-2023,Closed,8134.78
1593,3808,Vishing,Customer Complaint,16-04-2019,Closed,11483.03
1594,3813,Phishing,Manual Review,11-07-2025,Closed,7793.1
1595,3814,Smishing,Manual Review,23-07-2022,Resolved,8178.99
1596,12007,Account Taekover,Customer Complaint,27-05-2025,Closed,5530.75
1597,3815,Identity Theft,Customer Complaint,16-06-2023,Investigating,10784.32
1598,12236,Vishing,Customer Complaint,11-10-2021,Closed,4886.49
1599,3825,Identity Theft,Manual Review,04-05-2025,Resolved,11862.58
1600,12017,Chargeback Fraud,Customer Complaint,23-01-2023,Resolved,23939.77
1601,12019,Phishing,Customer Complaint,14-01-2022,Investigating,7224.69
1602,3829,Smishing,AI Alert,05-02-2021,Investigating,5278.76
1603,3830,Identity Theft,Customer Complaint,03-03-2022,Investigating,507.61
1604,3835,Chargeback Fraud,Customer Complaint,16-03-2024,Resolved,20.91
1605,3839,Vishing,AI Alert,09-04-2019,Resolved,14653.06
1606,3840,Identity Theft,Customer Complaint,08-03-2023,Investigating,"7,108.83"
1607,12033,Phishing,Customer Complaint,"Apr 30, 2019",Closed,1422.54
1608,3842,Smishing,Manual Review,18-06-2024,Closed,9922.61
1609,12035,Account Takeover,AI Alert,"Sep 06, 2022",Resolved,8708.26
1610,3844,Chargeback Fraud,Customer Complaint,04-09-2025,Investigating,6508.16
1611,12037,Identity Theft,Customer Complaint,28-04-2024,Investigating,11230.6
1612,3847,Identity Theft,Manual Review,25-03-2021,Investigating,16799.62
1613,3849,Smishing,Manual Review,29-07-2022,Resolved,5165.4
1614,3859,Chargeback Fraud,Manual Review,26-04-2023,Closed,18568.54
1615,3866,Smishing,AI Alert,10-01-2019,Investigating,8654.34
1616,3871,Phishing,AI Alert,14-11-2021,Investigating,16589.5
1617,3889,Identity Theft,AI Alert,28-08-2021,Closed,1307.48
1618,3910,Card Cloning,Customer Complaint,10-11-2020,Closed,7757.95
1619,3923,Smishing,Manual Review,08-01-2025,Investigating,3063.52
1620,12168,Identity Theft,Manual Review,13-11-2023,Closed,11788.09
1621,3928,Account Takeover,Customer Complaint,13-06-2022,Closed,17263.47
1622,3943,Smishing,Customer Complaint,21-07-2022,Resolved ,17150.34
1623,3944,Card Cloning,Customer Complaint,16-01-2024,Closed,1934.15
1624,3956,Identity Theft,Manual Review,09-11-2024,Resolved,8756.73
1625,3957,Card Cloning,Manual Review,28-12-2021,Closed,-15819.67
1626,3959,Card Cloning,Customer Complaint,14-02-2022,Resolved,1716.3
1627,3965,Phishing,Manual Review,08-02-2024,Investigating,2059.63
1628,3973,Chargeback Fraud,Manual Review,07-01-2024,  Resolved  ,1666.38
1629,3977,Chargeback Fraud,Customer Complaint,22-10-2020,Investigating,1391.32
1630,3979,Vishing,AI Alert,01-03-2025,Investigating,26696.08
1631,3981,Card Cloning,Manual Review,17-07-2020,Resolved,22010.05
1632,3983,Phishing,Customer Complaint,10-06-2020,Investigating,5734.05
1633,12124,Smishing,Manual Review,17-08-2023,Resolved,10182.06
1634,3998,Smishing,AI Alert,27-01-2019,Closed,16315.15
1635,4005,Chargeback Fraud,Customer Complaint,20-10-2022,Investigating,2431
1636,4008,Identity Theft,Customer Complaint,14-12-2022,Closed,2856.52
1637,4010,Vishing,Customer Complaint,15-05-2021,Closed,4300.49
1638,4015,Card Cloning,Customer Complaint,"Jul 11, 2022",Investigating,4846.99
1639,4016,Smishing,Manual Review,13-10-2022,Closed,11450.12
1640,4024,Account Takeover,Customer Complaint,24-03-2023,Closed,6820.69
1641,4026,Card Cloning,AI Alert,28-06-2024,Resolved,17135.45
1642,4027,cAcount Takeover,AI Alert,27-01-2025,Closed,8088.7
1643,4030,Vishing,Customer Complaint,26-07-2023,Closed,996.36
1644,4046,Vishing,AI Alert,17-05-2020,Investigating,28608.48
1645,4050,Phishing,Customer Complaint,28-04-2021,Closed,16597.23
1646,4052,Account Takeover,AI Alert,30-07-2025,Investigating,6838.11
1647,4058,Identity Theft,AI Alert,16-11-2019,Investigating,"3,849.18"
1648,4060,Identity Theft,Manual Review,18-09-2019,Closed,3835.14
1649,4061,Chargeback Fraud,AI Alert,17-11-2024,Closed,4863.07
1650,4065,Chargeback Fraud,Manual Review,11-02-2019,Closed,4735.12
1651,4077,Identity Theft,Manual Review,28-06-2021,Resolved,5671.02
1652,4087,Chargeback Fraud,AI Alert,23-06-2025,Investigating,2388.81
1653,4089,Chargeback Fraud,AI Alert,18-08-2022,Resolved,4576.94
1654,4094,Account Takeover,AI Alert,09-11-2021,investigating,368.39
1655,4097,Account Takeover,Customer Complaint,08-06-2024,Closed,11609.34
1656,4098,Card Clnoing,Customer Complaint,25-06-2020,Resolved,18830.05
1657,4109,Card Cloning,AI Alert,07-09-2024,Investigating,3159.88
1658,4112,Vishing,AI Alert,18-12-2020,Resolved,13819.12
1659,4117,Vishing,Manual Review,06-06-2019,Resolved,"9,319.38"
1660,4122,Vishing,Customer Complaint,27-10-2021,Closed,18362.93
1661,4126,dIentity Theft,Manual Review,20-11-2023,Resolved,402.93
1662,4127,Chargeback Fraud,Manual Review,23-08-2020,Investigating,3619.32
1663,4128,Vishing,Customer Complaint,13-12-2019,Closed,15917.41
1664,4131,Phishing,AI Alert,28-08-2023,Resolved,10796.05
1665,4132,Cadr Cloning,AI Alert,03-05-2023,Closed,32368.72
1666,4133,Card Cloning,Manual Review,14-11-2023,Resolved,4239.91
1667,4135,Card Cloning,AI Alert,17-02-2022,Investigating,1437.87
1668,4139,Chargeback Fraud,Manual Review,30-07-2025,Closed,1319.27
1669,4141,Smishnig,AI Alert,13-10-2020,Investigating,16921.54
1670,4144,Smihsing,Customer Complaint,24-10-2023,Resolved,5525.37
1671,4146,Phishing,AI Alert,19-02-2022,  Closed  ,16472.07
1672,4152,Phishing,AI Alert,13-06-2021,Resolved,-19773.84
1673,4158,Account Takeover,AI Alert,31-07-2025,CLOSED,8662.25
1674,4163,Identity Theft,Manual Review,28-05-2022,closed,5086.67
1675,4166,Card Cloning,Manual Review,29-07-2020,Resolved,7562.52
1676,4170,Identity Theft,Customer Complaint,30-08-2021,Resolved,7239.51
1677,12054,Phishing,AI Alert,02-07-2022,Investigating,1766.45
1678,4172,Phishing,AI Alert,"May 17, 2020",Closed,18209.9
1679,4175,Identity Theft,Customer Complaint,26-11-2019,Investigating,12465.66
1680,4176,Chargeback Fraud,Customer Complaint,03-07-2025,Closed,"1,173.11"
1681,4186,Chargeback Fraud,Manual Review,19-05-2022,Investigating,6861.55
1682,4190,Phishing,AI Alert,01-08-2025,Investigating,4570.59
1683,4197,Account Takeover,Customer Complaint,10-03-2021,Resolved,18822.81
1684,4206,Vishing,Manual Review,"Oct 30, 2022",Closed,2894.04
1685,4217,Chargeback Fraud,Customer Complaint,26-08-2024,Investigating,10254.15
1686,4218,Phishing,Customer Complaint,09-09-2021,Investigating,1752.52
1687,4222,Account Takeover,Manual Review,08-02-2025,Closed,3494.32
1688,4229,Chargeback Fraud,AI Alert,09-10-2019,Resolved,12512.83
1689,4230,Card Clonnig,Manual Review,23-03-2023,Investigating,974.72
1690,4231,Smishing,Manual Review,"Apr 20, 2020",Closed,15527.82
1691,4234,Account Takeover,AI Alert,28-02-2022,Resolved,1482.95
1692,4235,Card Cloning,AI Alert,"Aug 23, 2022",Resolved,1553.47
1693,4246,Account Takeover,Customer Complaint,16-02-2021,resolved,7768.19
1694,4251,Account Takeover,Customer Complaint,15-02-2021,Resolved,6599.52
1695,4257,Chargeback Fraud,Manual Review,16-01-2023,Closed,21241.36
1696,4259,Smishing,AI Alert,22-02-2021,Investigating,21857.34
1697,4265,Chargeback Fraud,Customer Complaint,16-12-2024,Closed,450.18
1698,12079,Card Cloning,Customer Complaint,07-01-2024,Closed,1495.55
1699,4276,Identity Theft,Customer Complaint,11-11-2022,Investigating,787.65
1700,4283,Vishing,AI Alert,02-01-2019,Resolved,2541.5
1701,4286,Chargeback Fraud,Customer Complaint,"Feb 28, 2025",Investigating,5147.89
1702,4292,Identity Theft,Manual Review,20-11-2021,Closed,12474.98
1703,4297,Account Takeover,AI Alert,31-05-2024,Resolved,"8,455.91"
1704,4298,Vishing,Customer Complaint,05-08-2025,Closed,4342.73
1705,4299,Card Cloning,AI Alert,23-05-2025, Resolved,4728.53
1706,4301,Identity Theft,Manual Review,24-06-2024,Closed,6694.36
1707,4303,Phishing,AI Alert,05-09-2023,Investigating,17414.63
1708,4306,Smishing,AI Alert,09-07-2023,Investigating,12031.88
1709,4318,Smishing,Customer Complaint,01-10-2021,Investigating,3972.84
1710,4322,Phishing,Manual Review,31-12-2023,Resolved,8121.84
1711,4324,Chargeback Fraud,Manual Review,27-06-2025,Closed,9171.34
1712,4326,Identity Theft,Manual Review,04-09-2024,Resolved,22546.35
1713,4330,Smishing,AI Alert,10-10-2023,Closed,7080.78
1714,4336,Identity Theft,Manual Review,01-11-2020,Resolved,764.45
1715,4338,Phishing,AI Alert,27-07-2022,Investigating,26298.81
1716,4354,Chargeback Fraud,Customer Complaint,28-09-2021,Investigating,28499.29
1717,4355,Chargeback Fraud,AI Alert,11-01-2022,Resolved,2088.66
1718,4356,Card Cloning,AI Alert,12-02-2020,Investigating,8664.73
1719,12174,Identity Theft,AI Alert,22-12-2021,Resolved,20278.32
1720,4377,Pihshing,Manual Review,24-05-2025,Investigating,2007.71
1721,4378,Chargeback Fraud,AI Alert,19-08-2020,  Resolved  ,5205.03
1722,4381,Account Takeover,Customer Complaint,08-08-2020,Investigating,11596.21
1723,4382,Chargeback Fraud,AI Alert,"Apr 12, 2023",  Resolved  ,9791.79
1724,4391,Account Takeover,Manual Review,16-10-2020,Investigating,6972.88
1725,4392,Chargeback Fraud,Manual Review,17-03-2019,Resolved,"5,640.58"
1726,4400,Account Takeover,AI Alert,"Aug 22, 2019",Resolved,6991.67
1727,4403,Account Takeover,AI Alert,10-09-2021,Closed,10149.57
1728,4414,Phishing,Customer Complaint,02-07-2025,investigating,7353.45
1729,4416,Card Cloning,AI Alert,12-09-2019,Resolved,14384.71
1730,4426,Chargeback Fraud,Customer Complaint,19-03-2019,Resolved,9044.88
1731,4429,Phishing,Customer Complaint,28-02-2019,Closed ,3024.75
1732,4434,Smishing,Customer Complaint,11-12-2023,Investigating,10083.59
1733,4445,Chargeback Fraud,Manual Review,24-11-2024,Resolved,5813.14
1734,4449,Chargeback Fraud,Customer Complaint,23-04-2020,Resolved,4423.65
1735,4450,Smishing,Customer Complaint,24-03-2023,Closed,29769.46
1736,4456,Vishing,Manual Review,03-02-2025,Investigating,10930.34
1737,4458,Vishing,Customer Complaint,22-10-2020,Closed,10299.17
1738,4461,Phishing,Customer Complaint,25-04-2020,Resolved,8057.24
1739,4466,Phishing,Customer Complaint,"Oct 12, 2024",Closed,5714.32
1740,4468,Account Takeover,Customer Complaint,26-06-2024,Closed,18823.56
1741,4486,Identity Theft,Manual Review,"Apr 23, 2020",closed,8886.51
1742,4496,Card Cloning,Manual Review,21-03-2021,Closed,"6,619.05"
1743,4503,Chargeback Fraud,Customer Complaint,05-12-2021,Closed,12089.37
1744,4504,Vishing,Manual Review,10-08-2019,Closed,22791.41
1745,4505,Phishing,Customer Complaint,30-12-2021,Investigating,2029.5
1746,4510,Account Takeover,Manual Review,19-10-2021,Closed,13548.58
1747,4517,Account Takeover,AI Alert,19-11-2021,Resolved,2272.47
1748,4526,Chargeback Fraud,Manual Review,22-07-2020,Investigating,15.89
1749,4529,Identity Theft,AI Alert,26-05-2025,Investigating,20414.85
1750,4540,AccountT akeover,Manual Review,28-05-2024,Resolved,7994.95
1751,4548,Card Cloning,Manual Review,17-05-2021,Closed,119.36
1752,4559,Phishing,Manual Review,21-08-2020,Resolved,8536.42
1753,4567,Smihsing,Manual Review,18-03-2021,Resolved,9507.48
1754,4572,Identity Theft,Manual Review,22-05-2021,Closed,15274.88
1755,4573,Card Cloning,Customer Complaint,17-04-2022,Resolved,3017.67
1756,4576,aCrd Cloning,AI Alert,21-06-2024,Resolved,23964.35
1757,4577,Identity Theft,Manual Review,18-01-2025,Resolved,12879.65
1758,12068,Vishing,Manual Review,26-09-2019,Resolved,2774.05
1759,4580,Phishing,Customer Complaint,16-07-2020,Closed,4333.83
1760,4581,IdentityT heft,Customer Complaint,22-10-2023,Investigating,7681.11
1761,4582,Account Takeover,Manual Review,29-05-2019,Resolved,5077.98
1762,4585,Card Cloning,AI Alert,19-02-2024,Closed,20830.41
1763,4588,Vishing,AI Alert,17-04-2025,Closed,20580.79
1764,4607,Chargeback Fraud,Manual Review,12-12-2024,Investigating,21680.73
1765,4615,Phishing,Manual Review,04-06-2019,Resolved,4241.6
1766,4620,Identity Theft,AI Alert,25-08-2023,Investigating,9373.03
1767,4621,Phishing,Manual Review,04-12-2020,Resolved,6171.62
1768,4624,Account Takeover,AI Alert,12-05-2022,Resolved,1159.73
1769,4630,Phishing,AI Alert,"Jun 01, 2022",Resolved,3724.85
1770,4636,Phishing,Manual Review,17-05-2019,Investigating,11487.64
1771,4641,Identity Theft,Manual Review,01-01-2022,Investigating,8715.6
1772,4647,Phishing,Customer Complaint,"Oct 26, 2021",Resolved,4798.95
1773,4648,Smishing,Manual Review,"Apr 22, 2024",Closed,"1,694.43"
1774,4655,Card Cloning,Manual Review,21-07-2019,Resolved,6277.41
1775,4658,Card Cloning,Manual Review,23-03-2023,Resolved,6791.5
1776,4662,Account Takeover,AI Alert,23-02-2019,Closed,23929.36
1777,4668,Chargeback Fraud,Manual Review,24-08-2021,Investigating,6334.61
1778,4669,Card Cloning,Customer Complaint,15-10-2022,Investigating,13822.83
1779,4671,Vishing,Customer Complaint,"Mar 18, 2024",Investigating,8345.53
1780,4672,Smishing,Customer Complaint,11-12-2024,Investigating,16819.84
1781,4673,Card Cloning,AI Alert,23-06-2019,Resolved,12813.89
1782,4692,Smishing,Customer Complaint,14-02-2022,Closed,10590.57
1783,4693,Identity Theft,Manual Review,13-12-2021,Investigating,3272.82
1784,4694,Chargeback Fraud,AI Alert,"Sep 26, 2024",Investigating,17455.53
1785,4697,Chargeback Fraud,Manual Review,13-12-2021,Investigating,18830.22
1786,4698,Phishing,Customer Complaint,04-03-2021, Closed,5871.7
1787,12106,Vishing,Customer Complaint,30-08-2025,Closed,2837.72
1788,4711,Chargeback Fraud,Manual Review,07-06-2023,Resolved,53.42
1789,4720,Identity hTeft,AI Alert,28-04-2024,Resolved,7127.56
1790,4721,Chargeback Fraud,AI Alert,17-03-2024,Closed,7804.29
1791,4733,Chargeback Fraud,Customer Complaint,14-05-2021,Closed,5423.45
1792,4734,Account Takeover,Manual Review,"May 11, 2022",Resolved,26308.4
1793,4737,Identity Theft,Manual Review,20-08-2020,Investigating,10237.08
1794,4743,Chargeback Fraud,AI Alert,09-04-2019,Resolved,1701.33
1795,4744,Identity Theft,Customer Complaint,27-03-2023,Investigating,12622.39
1796,4749,Chargeback Fruad,AI Alert,05-07-2019,Investigating,10415.01
1797,4754,Card Cloning,Manual Review,21-12-2024,Closed,3379.6
1798,4756,Account Takeover,Customer Complaint,05-10-2025,Investigating,25653.68
1799,4760,Account Takeover,Customer Complaint,13-04-2019,  Investigating  ,6989.27
1800,4766,Account Takeover,Manual Review,13-09-2021,Closed,20025.12
1801,4772,Vishing,Customer Complaint,12-08-2019,Investigating,5236.99
1802,4777,Identity Theft,AI Alert,11-01-2022,Investigating,18205.83
1803,4779,Smishing,AI Alert,"Apr 12, 2024",Resolved,174.07
1804,4780,Chargeback Fraud,Customer Complaint,24-03-2024,Closed,7979.37
1805,4787,Card Cloning,Customer Complaint,01-02-2021,Resolved,-2365.26
1806,4788,Identity Theft,AI Alert,27-08-2021,Resolved,16976.8
1807,4790,Vishing,Customer Complaint,"Oct 21, 2024",Resolved,8225.4
1808,4793,Phishing,Manual Review,06-02-2021,Investigating,7647.74
1809,4794,Phishing,Customer Complaint,10-07-2019,CLOSED,-21444.22
1810,4823,Phishing,Manual Review,29-11-2024,Closed,5492.74
1811,4827,Smishing,Customer Complaint,07-12-2019,Resolved,15683.69
1812,4829,Phishing,Customer Complaint,14-04-2020,Investigating,8588.08
1813,4831,Account Takeover,Manual Review,06-02-2021,Resolved,6505.93
1814,4832,Chargeback Fraud,Customer Complaint,20-10-2020,Investigating,1547.47
1815,4833,Chargeback Fraud,AI Alert,02-01-2024,Resolved,2157.76
1816,4847,Chargeback Fraud,Customer Complaint,18-03-2020,Closed,8617.25
1817,4852,Account Takeover,AI Alert,30-03-2024,Closed,3881.5
1818,4855,Card Cloning,Customer Complaint,16-08-2019,Closed,8193.78
1819,4858,Phishing,AI Alert,28-06-2019,Closed,3917.09
1820,4863,Smishing,AI Alert,17-01-2021,Closed,2065.81
1821,4880,Phishing,Customer Complaint,13-10-2020,Closed,30505.86
1822,4881,Chargeback Fraud,AI Alert,09-05-2023,Closed,9130.43
1823,4883,Smishing,Customer Complaint,04-09-2023,Closed,14525.04
1824,4887,Chargeback Fraud,AI Alert,29-06-2020,Resolved,183.52
1825,4889,Smishing,Manual Review,26-10-2025,Resolved,12825.01
1826,4891,Chargeback Fraud,Customer Complaint,14-08-2024,Investigating,5278.42
1827,12092,Chargeback Fraud,Customer Complaint,23-11-2023,Closed,6628.47
1828,12046,Account Takeover,AI Alert,25-08-2021,Closed,12806.92
1829,4908,Chargeback Fraud,AI Alert,23-12-2019,Closed,21778.65
1830,4911,Smishing,AI Alert,03-09-2020,Closed,4815.36
1831,4914,Chargeback Fraud,Manual Review,17-04-2021,Investigating,16354.13
1832,4920,Vishing,Manual Review,26-01-2020,Investigating,668.53
1833,4923,Identity Theft,Manual Review,17-06-2025,Closed,4151.16
1834,4930,Phishing,Manual Review,11-10-2019,Investigating,6811.3
1835,4934,Identity Theft,Customer Complaint,"Feb 25, 2024",  Closed  ,17642.97
1836,4935,Chargeback Fraud,Manual Review,25-03-2021,Closed,5729.47
1837,4936,Chargeback Fraud,Customer Complaint,06-12-2024,Closed,5651.51
1838,12219,Card Cloning,Customer Complaint,01-09-2023,Investigating,178.52
1839,4945,Account Takeover,AI Alert,14-06-2019,Resolved,14930.49
1840,4947,Chargeback Fraud,AI Alert,22-05-2022,Closed,7323.12
1841,4953,Chargebac kFraud,Customer Complaint,31-07-2019,Closed,20519.3
1842,12229,Vishing,Customer Complaint,18-03-2022,Investigating,3976.71
1843,4962,Smishing,Customer Complaint,24-11-2019,Closed,3999.93
1844,4964,Chargeback Fraud,AI Alert,02-08-2023,Resolved,7152.93
1845,4966,Identtiy Theft,AI Alert,11-01-2020,Investigating,4307.11
1846,4968,Account Takeover,Customer Complaint,03-09-2023,Investigating,4874.05
1847,4973,Account Takeover,AI Alert,27-09-2019,Investigating,20311.25
1848,4975,Card Cloning,Customer Complaint,30-05-2022,Closed,864.88
1849,4977,Card Clonign,Customer Complaint,07-02-2021,Investigating,6948.43
1850,4994,Phishing,Customer Complaint,06-08-2022,Investigating,-14418.2
1851,5023,Phishing,Customer Complaint,02-03-2019,Closed,18779.2
1852,5027,Identity Theft,Customer Complaint,22-03-2019,Resolved,7779.06
1853,5034,Vishing,AI Alert,29-11-2022,Resolved,1626.28
1854,5038,Card Cloning,AI Alert,12-11-2022,Resolved,28369.2
1855,5042,Phishing,Customer Complaint,29-03-2020,Resolved,976.77
1856,5044,Chargeback Fraud,Customer Complaint,26-05-2021,Closed,1735.8
1857,5047,Account Takeover,Manual Review,17-05-2022,Resolved,27211.27
1858,5048,Card Cloning,AI Alert,31-07-2024,Resolved,3010.08
1859,5051,Phishing,Manual Review,04-10-2024,Investigating,14160.85
1860,5057,Vishing,Customer Complaint,"Aug 17, 2022",Resolved,"5,777.67"
1861,12230,Chargeback Fraud,AI Alert,27-07-2019,Resolved,10011.62
1862,5078,Smishing,AI Alert,06-08-2022,Closed,7353.52
1863,5081,cAcount Takeover,Manual Review,26-11-2019,Closed,2786.37
1864,5096,Smisihng,AI Alert,28-08-2021,Investigating,8409.68
1865,5101,Chargeback Fraud,Customer Complaint,14-09-2023,Closed,326.19
1866,5107,Identity Theft,Manual Review,22-06-2021,Closed,"2,865.55"
1867,12196,Account Takeover,Manual Review,18-03-2025,Closed,1546.77
1868,5129,Phishign,Customer Complaint,30-06-2022,Closed,14517.05
1869,5133,Smishing,Manual Review,12-03-2022,Resolved,15940.82
1870,5135,Vishing,Customer Complaint,"Jul 15, 2020",Closed,15992.11
1871,5144,Vishing,Manual Review,23-08-2025,Resolved,3979.45
1872,5152,iVshing,AI Alert,10-06-2021,Closed,2516.42
1873,5155,Phishing,Manual Review,02-01-2022,Closed,23698.16
1874,5159,Visihng,Manual Review,06-10-2025,Resolved,8872.01
1875,5165,Account Takeover,Customer Complaint,"Mar 06, 2019",Resolved,11068.63
1876,5168,Vishing,AI Alert,31-12-2024,Closed,16568.47
1877,5174,Phishing,Manual Review,23-03-2023,Resolved,11767.29
1878,5178,Smishing,Manual Review,"Nov 16, 2019",Resolved,5117.07
1879,12226,Account Takeover,AI Alert,01-01-2020,Closed,3187.06
1880,5183,Vishing,Manual Review,07-01-2023,Investigating,17400.98
1881,5189,Chargeback Fraud,AI Alert,15-02-2019,Closed,10978.67
1882,5191,Chargeback Fraud,AI Alert,"Mar 10, 2023",Resolved,15762.42
1883,5192,Smishing,Manual Review,18-10-2022,Resolved,7507.6
1884,5194,Account Takeover,Customer Complaint,12-08-2021,Resolved,5077.91
1885,5200,Identity Theft,Customer Complaint,22-08-2025,Investigating,16730.93
1886,5204,Identity Theft,Manual Review,01-07-2024,Investigating,2167.82
1887,5209,Account Takeover,Manual Review,09-04-2022,Closed,3571.43
1888,5218,Smishing,Customer Complaint,08-08-2021,Closed,"13,023.07"
1889,5221,Card Cloning,Customer Complaint,05-07-2022,Closed,3448.23
1890,5223,Vishing,Customer Complaint,20-05-2022, Investigating,7248.22
1891,5224,Phishing,Customer Complaint,02-05-2019,Resolved,11479.39
1892,5233,Smishing,Manual Review,26-10-2021,Resolved,30228.86
1893,5240,Identity Theft,AI Alert,16-10-2024,Resolved,10566.69
1894,5245,Chargeback Fraud,Manual Review,01-11-2022,  Investigating  ,2396.14
1895,5250,Chargeback Fraud,Customer Complaint,10-05-2024,Investigating,1948.1
1896,5253,Identity Theft,Manual Review,11-05-2019,Closed,17238.12
1897,5254,Account Takeover,Manual Review,"Aug 05, 2021",Investigating,6169.64
1898,5258,Smishing,AI Alert,11-11-2022,Closed,10338.8
1899,5269,Vishing,Manual Review,14-04-2023,Closed,24816.54
1900,5280,Chargeback Fraud,AI Alert,09-10-2019,Resolved,2221.69
1901,5288,Smishing,Manual Review,06-10-2024,Investigating,8670.89
1902,5299,Card Cloning,Manual Review,30-05-2021,Closed,-6882.49
1903,5308,Smishing,Manual Review,"Apr 07, 2021",Closed,11642.83
1904,5310,Card Cloning,AI Alert,22-04-2019,Resolved,18360.09
1905,5315,Vishing,Customer Complaint,13-03-2022,resolved,2405.6
1906,5321,Phishing,AI Alert,22-10-2025,Resolved,19579.46
1907,5328,Phishing,Customer Complaint,01-04-2023,Closed,7584.32
1908,5336,Identity Theft,AI Alert,22-01-2021,Investigating,4801.81
1909,5338,Account Takeover,Customer Complaint,09-12-2023,Investigating,26419.17
1910,5342,Vishing,Customer Complaint,17-07-2020,Resolved,7059.19
1911,5344,Account Takeover,AI Alert,26-01-2020,Closed,888.17
1912,5348,Phishing,AI Alert,03-10-2020,Investigating,8606.16
1913,5353,Vishing,Customer Complaint,31-05-2020,Resolved,13120.54
1914,5354,Phishing,Manual Review,04-06-2021,Investigating ,4287.68
1915,5360,Identity Theft,Customer Complaint,04-04-2021,Resolved,1051.91
1916,5364,Identity Theft,Manual Review,12-06-2022,Closed,26955.24
1917,5367,Vishing,AI Alert,15-06-2021,Resolved,4500.97
1918,5369,Smishing,Customer Complaint,21-12-2021,Resolved,9526.1
1919,5370,Phishing,Customer Complaint,26-05-2019,Closed,4801.59
1920,5374,Phishing,AI Alert,23-06-2021,Investigating,2269.84
1921,5376,Identity Theft,AI Alert,22-01-2025,Investigating,14514.64
1922,5378,Phishing,Customer Complaint,13-07-2024,  Investigating  ,23629.19
1923,5384,Vishing,Manual Review,06-01-2025,Investigating,7956.55
1924,5391,Chargeback Fraud,AI Alert,31-08-2024,Resolved,3568.85
1925,5396,Account Takeover,AI Alert,20-12-2022,Investigating,1648.49
1926,5400,Phishing,AI Alert,28-07-2022,Closed,5083.93
1927,12139,Phishing,AI Alert,"Jul 10, 2025",Investigating,14737.93
1928,5408,Identity Theft,Customer Complaint,30-11-2021,Investigating,25701.73
1929,5409,Account Takeover,Customer Complaint,02-01-2019,Closed,14203.53
1930,5413,Card Cloning,Customer Complaint,10-08-2019,Investigating,11668.78
1931,5419,Phishing,AI Alert,23-03-2020,Resolved,22945.78
1932,5431,Vishing,Manual Review,02-01-2021,Resolved,7812.63
1933,5434,Account Takeover,Manual Review,01-06-2023,Closed,10050.4
1934,5436,Phishing,Customer Complaint,28-06-2022,Investigating,5537.72
1935,5440,Vishing,AI Alert,06-02-2019,  Investigating  ,11819.96
1936,5444,Chargeback Fraud,AI Alert,"Jun 13, 2022",Investigating,16373.23
