account_id,customer_id,branch_id,account_type,opening_date,balance,status
527,126,87,Credit Card,30-09-2021,184.2,Active
528,1530,199,Loan,05-07-2017,123.38,Suspended
529,538,26,Savings,29-01-2015,150.6,Suspended
530,3587,56,Loan,10-10-2014,782.28,Closed
531,402,20,Savings,29-08-2020,159.58, Active
532,4053,106,Loan,20-02-2014,203.28,Suspended
533,2587,192,Loan,09-08-2023,91.29,Suspended
534,3200,22,Loan,06-06-2015,-102.73,Closed
535,2751,111,Credit Card,05-05-2024,95.68,Suspended
536,1813,78,Current,01-10-2019,94.21,Closed
537,2611,115,Savigns,09-10-2014,500.54,Suspended
538,2211,158,Current,03-04-2012,152.71,Suspended
539,333,4,Savings,25-08-2014,343.37,Closed
540,451,200,Loan,06-11-2012,21.02,Closed
541,2782,193,Laon,22-09-2019,383.9,Closed
542,2323,136,Loan,09-11-2018,55.06,Suspended
543,601,89,Current,06-08-2021,63.92,Closed
544,2147,25,Savinsg,02-09-2022,27.78,Closed
545,205,95,Current,26-09-2012,148.52,Closed
546,2862,81,Loan,10-02-2025,101.11,  Closed  
547,3114,57,Loan,25-11-2020,-36.87,Closed
548,3650,146,Savings,06-06-2023,196.19,Suspended
549,3738,15,Savings,28-06-2023,192.46,Closed
550,2594,10,Loan,05-12-2015,199.72,Suspended
551,962,102,Savings,20-10-2022,195.6,Active
552,3721,196,Loan,08-01-2014,90.74,Active
553,466,74,Loan,16-09-2023,62.18,Active
554,3277,65,Savings,21-05-2012,35.13,  Closed  
555,646,114,Current,11-04-2017,41.17,Active
556,980,46,Credit Card,26-05-2013,244.32,Suspended
557,1586,107,Savings,16-09-2016,256.37,Active
558,110,61,Savings,27-05-2021,163.16,Closed
559,170,41,Loan,11-07-2017,73.18,Suspended
560,1053,5,Loan,23-12-2017,123.86,SUSPENDED
561,1329,90,Savings,04-06-2012,-238.79,SUSPENDED
562,757,144,Current,20-09-2021,102.97,Suspended
563,2653,20,Credit Card,04-12-2014,74.79,SUSPENDED
564,357,32,Current,"Sep 21, 2013",89.21,Suspended
565,3718,185,Loan,17-04-2012,22.84,Suspended
566,2128,34,Savings,06-04-2012,186.7,Active
567,1843,106,Credit Card,20-06-2025,127.51,Suspended
568,2260,128,Savings,03-08-2022,45.1,Suspended
569,3119,77,Loan,30-05-2021,17.91,Active
570,2175,176,Loan,13-03-2020,396.33,Suspended
571,3965,110,Credit Card,16-06-2021,54.21,Closed
572,164,126,Loan,27-12-2013,221.36,Suspended
573,3017,72,Savings,08-02-2017,510.28,Active
574,3578,154,Current,25-01-2020,69.99,Active
575,3948,55,Current,19-08-2012,88.35,Active
576,1371,7,Loan,04-09-2014,25.5,Active
577,1887,183,Current,05-09-2023,115.99,Closed
578,615,87,Credit Card,15-08-2023,111.09,Suspended
579,795,134,Loan,04-01-2020,85.56,Suspended
580,1842,171,Creidt Card,31-07-2019,81.19,Active
581,2688,56,Loan,05-07-2023,33.38,suspended
582,1288,127,Savings,22-09-2025,18.01,Closed
583,3392,23,Loan,28-08-2019,47.62,Suspended
584,1222,145,Loan,30-09-2024,222.15,Closed
585,132,57,Savings,03-09-2016,169.72,Active
586,3791,200,oLan,16-03-2025,93.19,Active
587,1339,9,Current,10-05-2022,39.22,Active
588,3305,148,Current,02-05-2015,393.35,Closed
589,518,100,Current,08-06-2021,144.21,closed
590,321,95,Credit Card,02-10-2013,92.43,Suspended
591,3806,80,Current,26-08-2013,125.27,Active
592,1058,185,Savings,02-11-2017,14.66,Closed
593,3671,100,Savings,07-08-2019,131.75,Closed
594,4029,86,Loan,21-12-2024,831.64,Active
595,428,107,Loan,24-03-2019,105.04,Suspended
596,547,187,Savings,03-02-2017,154.53,Suspended
597,3892,169,Savings,20-03-2016,38.58,Suspended
598,196,94,Loan,31-01-2018,64.7,Active
599,3892,21,Current,08-01-2023,132.4,Closed
600,1290,138,Current,18-04-2022,300.09,Closed
601,88,39,Current,19-07-2018,78.43,Active
602,2790,83,Loan,29-09-2019,45.85,Suspended
603,3419,7,Savings,"Oct 16, 2024",205.93,Active
604,2153,70,Loan,20-10-2020,69.33,Active
605,3127,163,Current,30-12-2012,16.9,Closed
606,308,102,Current,12-08-2013,231.03,Closed
607,3843,83,Current,19-05-2021,43.47,Suspended
608,2634,24,Credit Card,10-09-2020,555.4,Suspended
609,156,37,Credit Card,12-02-2023,23.57,Suspended
610,3954,153,Loan,06-03-2023,49.05,Active
611,3647,25,Loan,28-06-2022,90.47,Closed
612,347,30,Current,07-08-2016,190.95,Closed
613,1432,109,Loan,05-11-2022,69.89,Active
614,918,22,Savings,20-03-2021,24.66,Suspended
615,1858,151,Credit Card,"Aug 02, 2025",552.97,Suspended
616,3168,103,Loan,16-06-2015,22.93,Suspended
617,2701,150,Loan,01-05-2024,79.28,Closed
618,505,21,Credit Card,14-06-2020,57.15,Closed
619,2335,156,Savings,27-12-2021,271.05,Suspended
620,2309,138,Savings,10-01-2019,45.49,Active 
621,1843,124,Current,30-08-2018,62.32,Active
622,1198,116,Current,04-01-2023,181.61,Closed
623,1641,157,Credit Card,22-01-2020,14.92,Suspended
624,1805,57,Loan,24-08-2015,44.57,Closed
625,1214,187,Loan,10-04-2012,40.77,Suspended
626,1752,70,Credit Card,29-11-2024,223.66,Active
627,2129,129,Loan,30-12-2013,66.73,Active
628,2491,20,Savings,24-08-2024,51.25,Active
629,482,138,Loan,24-02-2012,180.76,Closed
630,2388,181,Credit Card,13-02-2018,128.78,Closed
631,3834,188,Savnigs,24-05-2019,16.1,Active
632,481,187,Credit Card,02-11-2019,85.49,Active
633,2899,44,Current,25-09-2016,189.81,Active
634,242,156,Current,20-03-2024,32.65,Suspended
635,2441,51,Loan,11-01-2013,39.14,Active
636,3344,4,Loan,12-12-2021,118.89,Suspended
637,2901,25,Current,22-05-2013,32.02,Closed
638,670,161,Current,05-12-2018,194.91,Suspended
639,1114,5,Credit Card,30-12-2015,57.13,Active 
640,3203,97,Credit Card,31-01-2018,96.84,Active
641,3087,95,Loan,02-03-2017,74.19,Active
642,1030,16,Savings,05-05-2017,272.67,Active
643,945,74,Loan,07-04-2023,14.39,Closed
644,304,5,Credit Card,06-04-2014,27.02,Closed
645,2531,85,Current,28-09-2016,53.23,Suspended
646,66,34,Loan,13-06-2019,315.79,Suspended
647,2717,15,uCrrent,26-04-2013,39.74,Active
648,3833,18,Savings,29-01-2025,271.51,Closed
649,1175,53,Savings,19-12-2024,153.46,Suspended
650,305,109,Credit Card,23-01-2018,101.19,Suspended
651,1560,122,Loan,13-03-2024,141.31,Active
652,3799,27,Savings,19-11-2013,48.1,Suspended
653,2387,109,Savings,22-08-2012,14.37,Active
654,410,36,Savings,01-01-2021,157.16,Suspended
655,410,12,Loan,14-02-2012,155.25,  Suspended  
656,571,50,Credit Card,04-01-2018,26.57,Closed
657,2405,195,Loan,10-09-2012,322.03,Closed
658,1878,134,Current,06-06-2024,11.35,Closed
659,410,45,Current,23-06-2023,200.75,Closed
660,3199,91,Svaings,02-02-2015,505.12,Closed
661,750,110,Savings,09-10-2023,82.36,Active
662,1768,85,Savings,01-09-2021,43.39,Active
663,194,87,Loan,12-07-2012,146.63,Closed
664,2904,131,Credit Card,14-08-2025,21.36,Active
665,2657,135,Loan,10-09-2012,53.29,Suspended
666,2480,46,Credit Card,19-03-2019,232.28,Closed
667,1150,77,Loan,04-06-2018,40.6,Active
668,2970,95,Savinsg,19-01-2022,76.7,Suspended
669,2101,56,Loan,25-06-2013,53.27,Closed
670,186,23,Savings,28-09-2024,75.59,Active
671,716,38,Savings,05-12-2013,115.76,Suspended
672,2943,71,Current,14-08-2015,214.24,  Suspended  
673,842,89,Credit Card,15-04-2025,140.63,Suspended
674,1939,15,Loan,21-08-2015,92.24,Closed
675,2741,185,Credit Card,20-05-2017,151.95,Suspended
676,181,145,Credit Card,26-02-2023,14.8,Active
677,3421,197,Savings,07-01-2016,49.04,Closed
678,1023,80,Savigns,25-09-2014,48.42,Active
679,3309,105,Loan,28-12-2024,71.25,suspended
680,3095,167,Current,02-04-2024,116.72,Suspended
681,3752,106,Current,07-04-2025,45.85,Closed
682,684,62,Credit Card,12-10-2020,123.55,Closed
683,2525,179,Saivngs,02-12-2019,87.89,Closed
684,3769,152,Loan,23-11-2015,17.97,Closed
685,1744,30,Savings,01-11-2017,123.39,Suspended
686,1494,181,Current,29-08-2023,15.11,Suspended
687,799,145,Loan,16-03-2014,105.65,Active
688,1145,66,Loan,01-10-2018,149.71,Suspended
689,2773,105,Current,08-11-2018,218.1,Closed
690,2737,83,Savings,08-04-2012,9.76,Closed
691,1474,166,Credit Card,27-06-2017,44.71,Closed
692,1021,199,Credit Card,20-11-2017,31.89,Active
693,2647,167,Credit Card,12-11-2024,44.6,Suspended
694,1306,134,Credit Card,19-07-2022,42.83,Active
695,1042,54,Loan,24-10-2020,125.09,Closed
696,3716,187,Savings,11-02-2023,155.06,Closed
697,2275,77,Current,15-02-2014,55.88,Active
698,3407,196,Loan,08-06-2016,77.68,Closed
699,1509,83,Loan,31-08-2014,104.96,Suspended
700,1364,30,Current,23-02-2019,17.11,Closed
701,2077,79,Loan,"Mar 27, 2015",153.1,Suspended
702,2305,5,Current,17-12-2013,48.98,Closed
703,3214,196,Savings,04-03-2012,70.32,Suspended
704,2049,49,Loan,26-06-2017,12.73,Suspended
705,2574,44,Credit Card,15-09-2013,126.49,Closed
706,3087,194,Current,21-05-2024,28.57,Active
707,75,88,Current,05-04-2024,128.86,Active
708,3270,33,Loan,"Nov 04, 2021",1.89,Suspended
709,3820,25,Credit Card,11-04-2014,-23.34,Closed
710,3647,161,Current,30-12-2023,141.43,Suspended
711,1273,170,Loan,07-08-2012,343.76,Active
712,3856,134,Loan,10-12-2015,19.63,Suspended
713,2392,20,Savings,04-06-2023,116.6,Suspended
714,2386,69,Savings,26-03-2015,244.06,Active
715,432,7,Current,07-09-2024,88.38,Closed
716,3072,41,Credit Card,08-10-2018,22.85,Closed
717,439,72,Current,17-11-2020,159.11,Active
718,3278,123,Current,30-06-2020,173.65,Closed
719,1011,20,Savings,07-01-2019,185.86,Closed
720,884,129,Savings,17-01-2015,61.29,Active
721,2649,80,Current,03-10-2014,100.15,Active
722,3369,141,Current,31-01-2016,105.75,Closed
723,1093,139,Loan,04-05-2016,34.29,Suspended
724,883,157,Savings,12-01-2014,59.31,Active
725,2576,191,Savings,15-05-2015,7.55,Suspended
726,3444,35,Credit Card,09-04-2012,32.09,Active
727,93,100,Credit Card,22-02-2014,90.37,Active
728,683,20,Loan,28-07-2022,290.26,Suspended
729,2390,103,Current,04-02-2022,75.59,Suspended
730,3620,14,Loan,13-08-2023,125.81,Active
731,3902,116,Loan,10-10-2024,96.73,Closed
732,2920,141,Savings,12-08-2022,47.33,Closed
733,3117,47,Savings,17-08-2017,46.52,Suspended
734,1791,111,Savings,01-05-2013,191.59,Closed
735,450,60,Loan,14-09-2020,142.74,Active
736,3281,10,Savings,12-07-2024,79.11, Suspended
737,2478,167,Current,31-12-2021,32.41,Suspended
738,1595,56,Credit Card,30-04-2025,130.14,Active
739,92,93,Current,26-03-2019,66.14,Closed
740,2605,20,Loan,19-02-2025,436.88,Active
741,2405,132,Savings,22-07-2014,10.43,Closed
742,2061,152,Loan,10-10-2019,143.43,Suspended
743,2817,108,Current,08-02-2022,321.97,Closed
744,2219,105,Credit Card,14-04-2013,87.32,Suspended
745,2307,18,Loan,26-10-2017,65.9,Active
746,2726,167,Credit Card,05-08-2023,51.1,Closed
747,1456,5,Loan,20-03-2018,-42.67,Closed
748,11,11,Curretn,10-12-2013,-30.2,Active
749,2830,63,Savings,16-03-2014,51.71,Suspended
750,964,23,Current,05-02-2015,56.98,Suspended
751,3372,97,Savings,12-11-2021,94.61,Closed
752,1916,198,Credit Card,28-07-2025,168.21,Active
753,1477,154,Loan,11-05-2025,164.71,Active
754,1438,32,Credit Card,"Apr 18, 2012",21.78,Closed
755,8,153,Loan,"Mar 08, 2025",453.29,Suspended
756,1927,142,Savings,18-10-2018,403.17,Active
757,2316,48,Loan,"May 23, 2019",26.26,Suspended
758,2823,70,Current,23-11-2013,197.06,Suspended
759,1551,102,Savings,22-10-2021,-171.85,Active
760,2689,110,Savings,30-12-2015,352.04,suspended
761,3051,22,Loan,31-07-2025,153.9,Closed
762,1315,24,Credit Card,05-04-2024,109.48,Suspended
763,3381,70,Current,27-04-2024,43.67, Closed
764,1660,175,Credit Card,29-12-2020,289.85,Suspended
765,2104,57,Current,20-05-2022,210.55,Suspended
766,872,4,Credit Card,"Apr 28, 2016",-7.2,Closed
767,429,149,Current,02-11-2015,89.73,Closed
768,412,199,Current,20-03-2020,237.53,Closed
769,2765,114,Current,28-09-2016,240.49,Active
770,2204,59,Credit Card,"Jun 13, 2025",52.69,Suspended
771,412,174,Loan,"Dec 24, 2016",953,Suspended
772,2490,193,Current,21-10-2018,264.44,Active 
773,842,93,Loan,29-08-2014,121.31,Suspended
774,960,64,Current,25-03-2018,64.43,Closed
775,3856,120,Credit Card,13-11-2023,291.04,Active
776,1567,131,Loan,05-04-2023,30.05,Closed
777,1981,4,Current,19-10-2022,91,Suspended
778,3421,126,Loan,09-04-2014,33.79,Active
779,2783,115,Loan,05-04-2014,188.13,Closed
780,1037,174,Loan,07-06-2018,178.95,Suspended
781,1662,33,Credit Card,21-07-2013,35.64,Active
782,3249,106,Savings,03-11-2015,29.38,Closed
783,3854,153,Savings,20-10-2017,179.41,Closed 
784,3327,161,Current,16-08-2013,80.69,Active
785,2294,74,Credit Card,02-05-2018,32.45,Suspended
786,1346,104,Savings,23-10-2019,193.08,Closed
787,1342,125,Current,26-07-2018,12.14,Closed
788,984,7,Current,22-01-2024,117.06,Active
789,1425,61,Loan,"Apr 15, 2012",454.94,Closed
790,2136,35,Loan,24-09-2019,78.85,Suspended
791,484,40,Credit Card,16-01-2012,252.1,Suspended
792,1980,16,Credit Card,30-12-2019,94.32,Active
793,1247,179,Credit Card,08-04-2022,52.86,Closed
794,517,110,Loan,03-12-2013,33.19,Closed
795,1878,56,Loan,15-12-2020,194.86,Closed
796,2451,170,Current,18-02-2018,174.59,Active
797,3537,41,Loan,01-01-2016,30.41,Active
798,913,121,Savings,28-08-2021,62.13,Active
799,1360,133,Loan,03-07-2018,222.67,Suspended
800,3162,162,Savings,10-03-2021,147.26,Active
801,3040,141,Loan,10-01-2025,106.32,Active
802,1156,101,Savings,07-04-2024,83.36,Suspended
803,2113,195,Current,21-08-2014,18.8,Active
804,2087,125,Credit Card,09-02-2024,41.85,Closed
805,2932,25,Savings,08-05-2013,15.16,Closed
806,526,59,Savings,"May 19, 2015",147.99,Active
807,1792,129,Loan,04-01-2025,22.15,Active
808,360,184,Savings,31-10-2013,84.5,Closed
809,2384,188,Credit Card,05-01-2019,49.55,Active
810,1120,186,Credit Card,29-07-2015,66.88,Active
811,3185,88,Current,17-07-2014,9.83,Active
812,2036,98,Credit Card,06-07-2024,120.35,Suspended
813,1621,115,Loan,17-09-2015,248.33,Active
814,104,153,Savings,31-01-2022,145.88,Suspended
815,3064,168,Credit Card,13-04-2019,32.12,Closed
816,2026,187,Cerdit Card,17-06-2014,56.86,Active
817,2327,49,Loan,03-03-2012,21.68,Suspended
818,3652,24,Loan,18-02-2024,28.11,Closed
819,3590,165,Loan,02-08-2016,131.3,Active
820,3408,9,Loan,13-03-2016,103.47,Closed
821,200,99,Savings,01-11-2020,103.27,Suspended
822,3767,139,Loan,24-10-2018,23.96,Active
823,1132,193,Loan,07-03-2025,8.65,Closed
824,1350,136,Credit Card,"Nov 14, 2021",28.3,Suspended
825,2884,8,Loan,07-12-2016,51.85,Closed
826,245,128,Current,25-08-2022,69.88,Closed
827,2475,40,Credit Card,19-02-2016,148.43,Closed
828,2737,47,Loan,15-05-2023,45.57,Closed
829,3302,5,Credit Card,14-02-2013,324.13,Active
830,871,7,Loan,03-12-2022,219.84,Closed
831,3305,195,Loan,30-07-2014,231.41,Closed
832,3142,59,Current,21-04-2017,337.55,Active
833,207,99,Savings,27-01-2024,-179.55,Closed
834,2159,126,Current,30-12-2012,49.11,Active
835,1190,170,Credit Card,25-01-2024,138.47,closed
836,2578,113,Credit Card,25-11-2015,243,Closed
837,1911,126,Credit Card,23-10-2022,192.91,Active
838,2478,131,Credit Card,03-04-2013,219.58,Active
839,3678,60,Savings,24-08-2016,111.33,Closed
840,2307,66,Loan,05-06-2022,128.74,Active
841,769,87,Credit Card,10-01-2021,15.48,Closed
842,3641,163,Loan,03-08-2020,228.61,Closed
843,691,141,Credit Card,12-09-2019,106.78,Suspended
844,956,39,Current,03-12-2021,54.86,Active
845,1584,141,Credit Card,10-07-2016,21.33,Closed
846,847,22,Credit Card,30-03-2023,58.54,Suspended
847,2098,57,Loan,09-02-2018,645.06,Active
848,864,117,Current,16-09-2019,47.33,Active
849,2890,60,Savings,"Feb 04, 2013",279.2,Suspended
850,3352,56,Savings,08-04-2014,192.93,Closed
851,1483,97,Loan,10-09-2020,73.21,Closed
852,2602,150,Loan,18-12-2014,71.89,Active
853,2953,166,Savings,10-02-2020,12.85,Active
854,3298,122,Current,21-09-2018,267.9,Closed
855,2889,71,Loan,20-05-2018,105.61,Suspended
856,1711,157,Loan,23-11-2024,90.46,Closed
857,1713,177,Current,24-03-2016,55.61,Active
858,1040,129,oLan,20-07-2017,36.31,Suspended
859,3669,131,Credit Card,09-06-2025,22.54,Suspended
860,2999,10,Credit Card,26-07-2015,35.55,Active
861,2196,92,Current,23-10-2013,79.33,Suspended
862,3511,18,Loan,23-10-2016,652,Suspended
863,2965,39,Loan,27-02-2025,390.26,Suspended
864,3817,13,Loan,21-01-2017,60.78,Closed
865,6,101,Lona,19-09-2020,63.34,Active
866,3220,105,Savings,24-10-2017,78.8,Closed
867,2115,74,Svaings,29-08-2019,511.28,Closed
868,2259,55,Credit Card,17-03-2023,72.77,Active
869,3831,132,Current,19-06-2018,45.35,Suspended
870,1333,87,Credit Card,01-10-2021,277.38,Closed
871,3898,54,Savings,23-07-2025,8.02,Suspended
872,107,126,Savings,12-05-2017,135.56,Active
873,1473,88,Credit Card,29-05-2022,467.22,Suspended
874,3053,112,Credit Card,01-06-2016,167.5,Suspended
875,3090,71,Credit Card,05-12-2022,239.37,Active
876,2837,47,Current,26-09-2021,76.09,Closed
877,3821,59,Savings,19-04-2024,100.23,Suspended
878,3303,8,Savings,12-05-2012,118.42,Closed
879,3765,26,Loan,05-05-2015,65.76,Suspended
880,1482,124,Loan,03-03-2025,29.26,Closed
881,97,65,Loan,21-06-2025,43.63,Closed
882,1857,194,Current,08-10-2021,132.63,Suspended
883,2510,156,Current,22-06-2021,351.3,Suspended
884,3744,41,Credit Card,24-05-2024,156.71,Suspended
885,2462,135,Savings,12-10-2025,139.16,Suspended
886,806,155,Loan,28-02-2015,87.29,Active
887,1057,10,Credit Card,14-08-2023,188.28,Closed
888,3106,22,Loan,12-02-2022,-47.11,Closed
889,3208,139,Loan,"Jul 20, 2015",85.19,Suspended
890,3794,77,Credit Card,10-05-2012,37.61,Closed
891,587,75,Savings,12-12-2019,36.22,Suspended
892,3890,37,Savings,22-02-2018,157.24,Closed
893,613,86,Credit Card,25-12-2019,41.84,Active 
894,1279,41,Credit Cadr,15-01-2023,85.53,Active
895,3288,181,Savings,19-05-2017,326.81,Suspended
896,1624,133,Credit Card,01-07-2016,2.19,Active
897,3346,66,Loan,"Sep 01, 2015",67.14,Active
898,341,194,Credit Card,21-03-2014,154.73,Closed
899,1533,23,Current,13-08-2014,73.48,Active
900,604,167,Loan,15-05-2014,-101.18,Active
901,1819,143,Savings,01-10-2024,24.54,Suspended
902,1171,163,Crurent,24-07-2024,136.22,Active
903,1457,27,Current,18-05-2025,97.24,Closed
904,2272,167,Credit Crad,04-03-2016,-104.01,Active
905,3207,158,Credit Card,11-09-2021,30.56,Active
906,3662,1,Current,30-10-2016,220.14,Suspended
907,3292,80,Loan,24-09-2012,42.53,Closed
908,1652,88,Laon,30-09-2015,37.78,Active
909,1044,114,Current,07-11-2012,99.02,Suspended 
910,2727,89,Current,30-07-2025,82.71,Suspended
911,1873,141,Credit Card,07-05-2021,327.82,Closed
912,1706,7,Credit Card,09-08-2013,48.73,Closed
913,1010,77,Loan,06-03-2013,166.59,Suspended
914,913,44,Loan,16-02-2020,69.92,Active
915,3356,104,Loan,23-10-2024,68.72,Suspended
916,3616,41,Credit Card,05-01-2021,39.48,Suspended
917,821,110,Savings,09-07-2021,70.66,Suspended
918,172,181,Credit Card,11-03-2012,141.01,Closed
919,2618,84,Loan,25-07-2017,117.65,  Active  
920,3989,50,Savings,12-01-2018,75.19,Suspended
921,1780,41,Loan,02-08-2023,127.98,Active
922,2190,124,Current,08-10-2018,23.4,Closed
923,1750,129,Current,31-10-2022,75.28,Closed
924,2725,145,Loan,31-12-2013,245.18,Suspended
925,1999,44,Current,"Aug 19, 2015",172.77,Suspended
926,1467,200,Current,"Jun 27, 2015",217.55,Active
927,306,15,Credit Card,25-02-2023,32.42,Suspended
928,1893,41,Loan,09-09-2022,30.05,Closed
929,3225,171,Lona,01-11-2013,27.55,Closed
930,1396,36,Credit Card,13-10-2017,51.63,Suspended
931,282,40,Credit Card,"Nov 10, 2015",79.7,Active
932,3521,24,Savings,15-09-2024,58.17,Closed 
933,2927,49,Loan,24-04-2016,99.53,Suspended
934,3466,168,Current,17-03-2022,58.45,Closed
935,1622,130,Credit Card,15-06-2015,72.54,Suspended
936,57,167,Credit Card,18-03-2013,167.45,Active
937,370,104,Loan,01-05-2020,108.63,Closed
938,1784,198,Savings,15-03-2018,193.15,Closed
939,2712,8,Savings,"Nov 16, 2022",123.56,Suspended
940,791,182,Loan,21-01-2015,182.16,Closed
941,2562,96,Loan,22-09-2017,87.05,Closed
942,168,59,Credit Card,27-07-2016,79.07,Active
943,638,11,Savings,21-05-2019,50.09,Active
944,2248,166,Credit Card,24-08-2020,69.79,Active
945,2055,27,Credit Card,10-09-2024,274.8,Suspended
946,960,151,Current,16-12-2017,49.33,Active
947,1465,40,Current,07-04-2022,403.41,Closed
948,588,94,Credit Card,09-03-2017,44.29,Suspended
949,571,92,Credit Card,02-12-2018,82.39,Active
950,2475,178,Loan,03-08-2023,3.22,  Active  
951,234,21,Crurent,01-06-2013,165.26,Closed
952,282,190,Loan,27-06-2014,334.03,Suspended
953,2503,75,Credit Card,09-03-2014,168.57,Suspended
954,2301,153,Savings,17-01-2016,18.1,Closed
955,542,64,Credit Card,29-06-2015,151.47,Suspended
956,3444,51,Savings,14-12-2015,173.93,Closed
957,2208,177,Current,27-07-2017,179.47,Suspended
958,769,197,Savings,08-01-2023,119.59,Closed
959,2510,155,Current,09-03-2023,6.52,CLOSED
960,666,191,Current,08-02-2023,72.13,Suspended
