card_id,customer_id,card_type,limit_amount,issue_date,is_active
576,4022,MasterCard,"26,906.95",12-07-2025,0
577,4029,RuPay,115256.84,"May 21, 2014",1
578,4024,MasterCard,42528.91,28-10-2017,1
579,4006,MasterCard,227400.4,02-12-2015,1
580,4005,MasterCard,58733.6,12-04-2019,1
581,4005,RuPay,203293.6,07-01-2019,0
582,4031,Amex,76589.55,03-07-2024,0
583,4028,Visa,144588.64,29-09-2024,1
584,4029,MasterCard,31848.92,22-11-2017,0
585,4038,MasterCard,191370.44,05-06-2018,1
586,4011,Amex,211881.15,01-10-2021,1
587,4007,Visa,74956.06,20-12-2017,0
588,2292,Amex,162223.03,20-04-2014,1
589,4039,Visa,111710.44,18-09-2014,1
590,4027,Amex,383455.98,28-02-2018,1
591,4008,Amxe,80330.84,12-02-2018,0
592,4001,RuPay,46438.65,07-01-2024,1
593,4008,MasterCard,-85122.24,"Mar 26, 2024",1
594,4029,MasterCard,17118.8,17-07-2023,0
595,4005,Visa,75455.09,21-05-2016,1
596,4025,MasterCard,184299.93,"May 08, 2018",1
597,4004,RuPay,121177.29,18-02-2015,1
598,4019,Visa,18013.14,29-03-2019,1
599,4021,Amex,123633.25,05-01-2024,1
600,4021,MasterCard,123078.33,13-07-2018,0
601,4036,RuPay,126501.7,07-02-2022,1
602,4001,RuPay,14033.95,16-08-2018,1
603,4007,MasterCard,189164.98,25-10-2022,1
604,4022,MasterCard,163260.97,26-04-2015,0
605,4017,Visa,98294.91,13-03-2019,0
606,4005,Visa,194637.88,07-07-2019,1
607,4005,Amex,120638.85,05-03-2014,1
608,4033,Visa,95735.47,03-07-2024,1
609,4040,MasterCard,104236.36,23-05-2020,1
610,4029,RuPay,21677.5,27-10-2025,1
611,4035,MasterCard,55403.53,20-07-2024,1
612,4010,MasterCard,60575.32,22-07-2022,0
613,4016,Amex,175315.88,30-01-2014,1
614,4014,Visa,12559.47,26-02-2022,1
615,4020,Visa,111997.84,26-12-2016,1
616,4009,mAex,147311.23,28-09-2015,1
617,4013,Amxe,50798.21,04-02-2023,0
618,4015,MasterCard,190710.5,02-04-2018,1
619,4023,Amex,40080.64,25-09-2016,0
620,4005,RuPay,99275.66,21-01-2025,1
621,4012,Visa,-102769.69,09-06-2015,1
622,4029,Visa,163106.4,14-09-2019,1
623,4020,Amex,199447.49,03-09-2014,1
624,4014,Visa,109967.85,"Mar 20, 2020",0
625,4040,RuPay,175645.11,19-03-2020,1
626,4029,Visa,148318.87,06-06-2018,1
627,4036,RuPay,112495.55,11-04-2024,0
628,4002,MasterCard,158877.56,26-04-2021,1
629,4005,RuPay,166785.95,13-05-2025,1
630,4008,Visa,104895.94,24-09-2022,1
631,4033,Visa,-108382.57,21-02-2022,0
632,4020,Amex,85992.17,16-01-2021,0
633,4020,RuPay,162945.9,13-02-2015,0
634,4014,MasterCard,139835.35,03-09-2017,1
635,4016,Visa,42251.66,13-11-2023,0
636,4030,aMsterCard,39211.16,14-05-2017,1
637,4014,Visa,23617.3,30-12-2020,1
638,4028,Amex,116432.03,15-07-2019,1
639,4025,Amex,88123.58,11-07-2024,1
640,1962,MasterCard,249106.71,03-05-2016,1
641,4037,Amex,65746.42,27-08-2017,1
642,4019,Amex,219905.17,04-10-2017,1
643,4007,Visa,160314.6,30-12-2023,1
644,4025,MasterCard,106862.78,05-04-2024,1
645,4002,RuPay,161218.47,"May 30, 2018",1
646,4018,Visa,103466.36,23-07-2019,1
647,4012,MasterCard,163643.73,08-10-2025,1
648,2783,MasterCard,138688.39,31-03-2023,1
649,4037,Visa,126492.39,10-12-2021,1
650,4039,Amex,"1,64,148.76",15-11-2020,1
651,4011,MasterCard,71520.58,17-10-2025,1
652,4023,Amex,114511.35,17-08-2021,1
653,4001,Amex,-110471.01,09-08-2023,0
654,4021,Visa,240163.13,27-08-2023,0
655,4029,MasterCard,156047.92,28-06-2022,1
656,4011,MasterCard,37723,26-04-2020,1
657,4026,MasterCard,230216.19,07-05-2015,1
658,4026,Visa,183732.9,10-10-2019,0
659,4028,RuPay,1411.09,21-08-2020,1
660,4028,Amex,"68,047.54",14-07-2020,1
661,4005,Amex,"1,98,278.79",02-10-2021,1
662,4005,MasterCard,215725.99,22-08-2015,1
663,4017,RuPay,270197.15,30-10-2018,1
664,4001,RuPay,178192.68,29-04-2021,1
665,4027,RuPay,185762.63,07-07-2017,1
666,4005,Visa,227881.93,"Jan 27, 2020",0
667,4014,Amex,258107.78,10-11-2018,1
668,4019,Amxe,278721.57,"Jan 20, 2019",FALSE
669,4036,RuPay,91159.22,12-01-2020,1
670,4007,RuPay,149664.2,06-06-2018,1
671,4009,Aemx,"1,69,614.82",18-11-2014,1
672,4016,RuPay,249609.91,15-11-2018,0
673,4007,Visa,76397.43,14-07-2016,1
674,4001,MasterCard,99451.95,12-12-2021,1
675,4011,MasterCard,181556.7,19-04-2019,1
676,4034,Visa,161425.97,14-06-2020,1
677,4026,RuPay,37672.79,19-08-2022,1
678,4016,Visa,68775.01,13-07-2023,1
679,4007,Amex,210047.82,20-11-2019,1
680,4031,MasterCard,173072.79,17-03-2022,1
681,4032,RuPay,142245.29,07-10-2020,0
682,4034,RuPay,125111.11,23-05-2023,1
683,4040,Amex,141967.14,03-03-2023,1
684,4028,Visa,6397.06,14-05-2022,0
685,4019,Visa,83349.75,31-03-2022,0
686,4024,Amex,175068.58,27-05-2021,1
687,4036,Visa,48022.16,"Apr 10, 2015",0
688,4005,RuPay,59014.02,19-04-2021,1
689,4008,MasterCard,"1,56,156.89",18-05-2018,0
690,4022,RuPay,180321.16,29-07-2023,1
691,4017,Amex,223302.1,12-08-2018,1
692,4020,Amex,113515.58,18-08-2015,1
693,4037,Visa,91396.02,23-04-2017,1
694,4003,Amex,259995.75,13-11-2015,1
695,4016,RuPay,97158.45,24-01-2016,1
696,4022,Amex,163109.1,26-07-2020,1
697,4004,RuPay,168496.19,05-10-2018,0
698,4016,Visa,61193.23,20-10-2017,NO
699,4034,MasterCard,42582.33,13-05-2015,1
700,4040,RuPay,94896.29,28-07-2023,1
701,4004,Amex,54701.51,23-01-2021,1
702,4017,RuPay,158666.6,14-10-2023,1
703,4038,RuPay,17070.63,29-06-2018,0
704,4028,MatserCard,149974.63,09-04-2024,1
705,4015,Amex,46711.63,"Oct 26, 2025",0
706,4017,RuPay,152096.31,19-10-2023,1
707,4030,RuPay,94325.09,21-01-2018,1
708,4022,RuPay,190383.07,16-08-2014,1
709,4025,RuPay,138310.4,28-05-2018,1
710,4036,RuPay,"19,623.61",24-06-2015,1
711,4002,MasterCard,45986.75,16-01-2025,1
712,4030,MasterCard,31406.67,22-07-2025,1
713,4015,MasterCard,93294.93,28-09-2021,1
714,4015,Visa,187072.07,21-10-2017,1
715,4026,Amex,43286.76,20-08-2023,1
716,4006,RuPay,177574,26-05-2022,0
717,4013,Aemx,102446.45,09-01-2023,1
718,4035,RuPay,-14847.37,21-10-2014,1
719,4013,Visa,43487.9,22-02-2022,1
720,4028,Visa,97652.96,19-08-2024,1
721,4022,Amex,92714.95,29-11-2017,0
722,4040,Visa,116404.18,02-06-2020,1
723,4018,RuPay,248793.78,28-01-2020,0
724,4027,Visa,44417.91,21-02-2018,0
725,4017,Amex,128573.08,04-08-2019,0
726,4028,Amex,179945.73,26-08-2018,1
727,4018,Amex,33806,05-10-2018,1
728,4029,Amex,165565.75,21-09-2021,1
729,4002,RuPay,121045.7,19-04-2020,0
730,4018,Visa,130190.68,04-12-2017,1
731,4040,Amex,169962.42,07-02-2024,1
732,4005,MasterCard,235640.61,24-08-2024,1
733,4016,Visa,227074.76,06-09-2016,1
734,4006,MasterCard,48393.86,16-10-2016,1
735,4001,MasterCard,250151.56,"Sep 04, 2022",1
736,4021,Amex,178.5,05-02-2021,1
737,4020,Amex,"1,88,068.04",27-06-2023,1
738,4031,Amex,44526.01,24-01-2021,1
739,4023,uRPay,50177.14,30-03-2024,1
740,4036,RuPay,22824.66,17-10-2023,1
741,4021,MasterCard,132996.06,26-11-2019,1
742,4009,Visa,98127.46,27-08-2017,1
743,4019,Visa,214090.31,04-01-2022,1
744,4022,Visa,101212.12,06-01-2023,1
745,4016,Amex,11032.87,08-08-2016,1
746,4018,MasterCard,119070.13,26-04-2016,1
747,4026,Amex,122649.64,05-06-2014,1
748,4014,Amex,8374.32,30-06-2023,1
749,4024,Amex,124845.91,06-05-2023,1
750,4003,MasterCard,-51094.8,20-10-2019,1
751,4026,RuPay,215936.4,10-06-2016,1
752,4015,Visa,152551.8,16-04-2024,1
753,4023,Amex,111515.72,20-07-2024,1
754,4038,Amex,121935.86,28-07-2019,1
755,4003,MasterCard,193696.62,13-12-2017,1
756,4002,RuPay,172123.42,10-11-2024,NO
757,4029,Vsia,198717.04,01-11-2022,1
758,4031,MasterCard,193234.79,22-12-2014,1
759,4012,MasterCard,140281.05,01-02-2022,1
760,4038,Amex,72576.44,18-06-2022,1
761,4030,RuPay,183862.14,15-01-2015,1
762,4016,MasterCard,325839.64,13-09-2019,0
763,4022,MasterCard,140754.93,26-05-2018,1
764,4032,RuPay,27854.12,05-03-2023,1
765,4028,Visa,152676.83,08-11-2016,1
766,4012,MasteCrard,112599.91,12-05-2019,0
767,4004,MasterCard,103762.24,23-01-2023,1
768,4022,MasterCard,90464.32,04-08-2018,1
769,4015,RuPay,157231.17,06-03-2023,1
770,4001,Amex,150661.18,07-10-2020,1
771,4015,MasterCard,49270.51,12-02-2019,1
772,4015,Visa,203456.34,22-06-2019,1
773,4006,MasterCard,-91402.64,01-09-2014,1
774,4038,MasterCard,50320.68,"May 12, 2015",0
775,4037,MasterCard,86761.52,22-06-2019,1
776,4019,MasterCard,"15,610.19",25-07-2018,0
777,4033,MasterCard,118197.34,16-08-2018,1
778,4026,MasterCard,92643.06,08-02-2019,1
779,4027,Visa,264116.58,"Nov 14, 2015",1
780,4005,Amex,186093.62,29-08-2016,1
781,4027,Amex,"32,972.44",09-12-2017,1
782,4011,Visa,184527,08-09-2022,1
783,4040,Amex,142613.02,15-01-2023,1
784,4021,RuPay,306885.45,"May 30, 2014",1
785,4036,RuPay,166682.26,25-05-2018,0
786,4018,MasterCard,115502.64,07-07-2023,1
787,4004,Amex,14713.91,10-12-2021,1
788,4032,Visa,251603.33,09-07-2025,0
789,4017,MasterCard,155390.7,31-01-2017,1
790,4016,Visa,58959.1,24-10-2022,1
791,4007,Visa,213446.33,22-10-2020,1
792,4029,MasterCard,131070.89,16-12-2023,1
793,4025,Visa,127400.72,02-10-2023,1
794,4032,Visa,156796.67,20-01-2022,0
795,4010,RuPay,122679.98,08-07-2024,0
796,4038,Amex,222537.35,15-04-2025,1
797,4028,Amex,160913.26,"Mar 08, 2020",1
798,4025,Visa,191821.76,20-12-2023,1
799,4022,MasterCard,177126.88,17-08-2022,0
800,4011,Visa,94671.94,31-05-2016,1
801,4037,MasterCard,61882.76,24-07-2014,1
802,4027,RuPay,139202.58,29-01-2015,1
803,4004,Visa,87177.59,07-04-2024,0
804,4004,Amex,143910.45,09-04-2019,1
805,4004,RuPay,268191.78,"Dec 23, 2015",1
806,4033,Amex,191591.58,18-06-2024,1
807,4036,RuPay,67074.64,28-01-2022,1
808,4035,Visa,172000.18,08-10-2021,1
809,4002,iVsa,88570.09,07-08-2018,1
810,4008,RuPay,"1,35,245.87",29-09-2025,1
811,4018,Amex,-157179.78,16-10-2015,1
812,4009,RuPya,196545.56,17-04-2021,0
813,4030,RuPay,200292.25,09-10-2019,1
814,4027,RuPay,41745.33,02-05-2021,1
815,4005,MasterCard,127908.45,12-12-2023,1
816,4012,RuPay,189132.94,02-07-2023,1
817,4018,RuPay,73414.21,30-09-2025,0
818,4019,RuPay,102109.46,27-05-2015,1
819,2246,RuPay,153788.04,"Aug 12, 2025",1
820,4014,RuPay,-67334.1,28-04-2020,0
821,4025,Amex,65530.45,01-06-2018,1
822,4019,RuPay,192742.17,03-03-2024,1
823,4035,uRPay,38553.29,15-08-2020,1
824,4038,Amex,52637.05,08-01-2022,1
825,4031,MasterCard,57073.58,04-05-2020,1
826,4007,MasterCard,176525.37,26-07-2018,1
827,4003,MasterCard,138648.12,20-09-2017,1
828,4026,MasterCard,174002.97,14-02-2020,0
829,4004,MasterCard,73706.65,08-08-2015,1
830,4035,Amex,38727.03,25-08-2021,0
831,4005,Visa,114322.2,13-09-2016,0
832,4003,Visa,251306.17,28-02-2022,0
833,4017,RuPay,56491.16,29-01-2019,1
834,4022,Amex,80353.56,09-11-2017,1
835,4026,RuPay,114520,03-08-2021,1
836,4034,MasterCard,203201.19,05-07-2024,0
837,4029,Visa,284815.17,13-02-2015,1
838,4010,Visa,198913.66,01-12-2023,1
839,4015,Visa,40538.35,31-03-2024,1
840,4034,MasterCard,131802.6,25-12-2020,1
841,4009,RuPay,120148.69,23-04-2022,1
842,4040,Visa,6344.99,04-04-2024,1
843,4028,Amex,23337.69,06-04-2023,1
844,4006,RuPay,88603.23,30-04-2022,1
845,4011,MasterCard,52006.67,25-12-2024,1
846,4027,Amex,244970.44,23-02-2022,0
847,4023,Amex,86432.12,16-05-2025,1
848,4020,Amex,"1,47,287.76",04-05-2023,1
849,4033,Amex,75667.29,18-04-2019,1
850,4025,MasterCard,61612.25,18-01-2020,1
851,1941,MasterCard,-137268.37,05-09-2016,1
852,4012,MasterCard,70162.56,12-03-2021,0
853,4020,MasterCard,40048.36,29-08-2019,0
854,4023,Visa,111412.04,06-02-2024,1
855,4028,MasterCard,105135.09,30-03-2016,1
856,4007,RuPay,89840.12,06-04-2014,1
857,4028,Amex,36405.43,14-06-2021,1
858,4025,Visa,216939.83,08-08-2023,1
859,4038,MasterCard,110423.94,23-02-2017,1
860,4030,RuPay,139738.82,05-02-2014,1
861,4033,RuPay,39057.45,05-07-2020,1
862,4012,Visa,252799.08,"Jan 02, 2025",1
863,4038,MasterCard,185952.28,17-01-2014,1
864,4004,Visa,182308.79,30-01-2025,1
865,4007,Amex,192423.15,20-05-2022,0
866,4021,Amex,11345.99,14-12-2022,1
867,4006,RuPay,96207.66,"May 24, 2019",1
868,4023,Amex,144421.9,"Mar 19, 2025",1
869,4007,Visa,93198.45,14-08-2017,1
870,4013,Visa,157089.31,30-06-2020,FALSE
871,4037,Amex,107490.88,29-05-2025,1
872,4019,Amex,22798.87,28-05-2022,FALSE
873,4007,MasterCard,153384.56,02-09-2021,1
874,4009,RuPay,137045.52,29-05-2015,1
875,4032,MasterCard,229299.49,24-02-2016,1
876,4030,RuPay,100342.48,"Aug 06, 2021",1
877,4009,RuPay,40411.65,26-01-2017,0
878,4006,RuPay,306808.62,04-12-2017,0
879,4028,RuPay,57733.41,04-03-2019,1
880,4029,MasterCard,238544.12,25-05-2022,1
881,4015,MasterCard,-117687.35,17-03-2025,1
882,4024,Amex,107582.64,25-12-2024,1
883,4031,RuPay,71144.96,21-06-2018,1
884,4014,Visa,-102467.47,13-11-2016,0
885,4029,MasterCard,83773.38,10-08-2014,0
886,4021,RuPay,3110.56,09-02-2019,1
887,4026,Amex,139245.82,"Sep 14, 2017",0
888,4015,Amex,147920.83,21-06-2020,1
889,4037,RuPay,142444.72,05-02-2019,1
890,4037,Amex,-115301.89,11-07-2015,1
891,4002,RuPay,165196.25,14-07-2019,1
892,4006,MasterCard,157425,21-05-2025,1
893,4028,RuPay,162378.66,14-03-2024,1
894,4022,Amex,139928.27,11-09-2014,1
895,4036,MasterCard,176885.38,16-10-2023,1
896,4014,Amex,92925.09,01-08-2014,1
897,4017,RuPay,183037.79,"Aug 31, 2017",1
898,4038,MasterCard,94039.85,06-01-2019,1
899,4021,Amex,176621.23,"Jun 06, 2022",1
900,4018,MasterCard,"1,29,292.65",20-03-2015,1
901,4015,Visa,"1,41,612.86",15-06-2015,0
902,4028,Amex,79528.46,07-02-2018,0
903,4022,RuPay,83232.31,02-02-2022,1
904,4013,RuPay,109294.26,"Sep 11, 2020",1
905,4013,MasterCard,143576.71,12-10-2024,NO
906,4001,RuPay,23205.6,18-10-2019,1
907,4036,Visa,28993.97,27-04-2019,1
908,4035,Amex,161543.7,10-02-2021,1
909,4020,Visa,189056.25,20-11-2015,1
910,4025,RuPay,131991.54,21-02-2018,1
911,4014,RuPay,220388.82,02-08-2014,0
912,4036,Amex,159049.7,06-01-2024,1
913,4014,Amex,226384.24,16-02-2015,0
914,4030,MasterCard,-21668.49,21-02-2017,1
915,4027,MasterCard,141116.17,22-03-2025,1
916,4039,Visa,132746.92,26-01-2022,0
917,4008,MasterCard,71502.2,25-03-2024,1
918,4016,RuPay,"49,544.41",11-12-2023,1
919,4012,Amex,55754.9,17-06-2015,0
920,4040,iVsa,188910.43,"Apr 03, 2018",1
921,4003,Visa,"73,575.07",25-05-2016,1
922,4009,Amex,123627.42,23-11-2024,1
923,4017,MasterCard,26499.93,06-02-2014,1
924,4036,MasterCard,78090.88,04-01-2023,1
925,4004,Aemx,157906.75,12-08-2017,1
926,4026,MasterCard,80371.86,01-07-2017,0
927,4017,Visa,105509.02,01-10-2016,1
928,4017,Visa,140211.51,22-07-2021,1
929,4004,Visa,91588.64,11-09-2020,1
930,4026,Visa,93151.53,22-04-2018,1
931,4026,Aemx,230221.77,10-03-2022,1
932,4037,MasterCard,78991.16,12-12-2016,1
933,4013,RuPay,21899,11-10-2025,1
934,4009,Visa,178688.26,07-12-2017,FALSE
935,4038,Amex,133719.25,24-07-2020,1
936,4009,RuPay,27469.57,25-09-2021,1
937,4028,MasterCard,242441.78,21-04-2021,1
938,4010,Visa,141311.1,18-04-2016,1
939,4020,Amex,108375.59,07-05-2020,1
940,4012,Amex,51029.94,19-06-2019,1
941,4005,RuPay,160405.11,"Nov 27, 2014",1
942,4034,Visa,119304.2,20-04-2025,1
943,4029,Amex,88487.97,27-11-2024,1
944,4002,Visa,244828.31,17-08-2024,1
945,4009,Visa,"13,378.29",29-08-2014,1
946,4003,Visa,42638.54,05-08-2025,1
947,4029,Amxe,90631.89,10-12-2024,0
948,4028,RuPay,203629.46,06-05-2024,1
949,4001,RuPay,140578.66,09-07-2021,0
950,4035,MasterCard,53629.25,27-01-2017,0
951,4031,Visa,91540.31,22-09-2020,0
952,4001,Visa,202896.92,22-04-2019,1
953,4036,Amex,184466.38,15-07-2014,1
954,4020,Amex,127172.42,28-04-2017,1
955,814,MasterCard,62865.4,14-02-2019,1
956,4005,MasterCard,124039.83,18-06-2023,0
957,4008,Visa,59465.7,14-06-2023,1
958,4016,Amex,148557.88,20-01-2015,1
959,4005,Visa,108421.2,05-12-2020,1
960,4018,Visa,63152.96,07-04-2016,1
961,4018,MasterCrad,185323.17,09-05-2021,1
962,4019,RuPay,111356.74,28-08-2017,1
963,4002,RuPay,1110.47,06-09-2018,1
964,4022,MasterCard,101372.05,03-02-2016,1
965,4035,Visa,17653.28,13-11-2014,1
966,4019,Amex,21831.09,16-11-2015,1
967,4030,Amex,168114.9,16-07-2025,1
968,4017,MasterCard,74901.24,04-07-2017,1
969,4030,Visa,90212,27-04-2021,1
970,4019,Amex,"1,73,315.80",11-01-2017,1
971,4007,MasterCard,59288.78,19-03-2014,1
972,4020,MasterCard,106062.25,16-03-2025,1
973,4012,Amex,65638.55,26-07-2018,1
974,4028,Visa,94592.23,16-10-2023,1
975,4006,MasterCard,18369.24,02-10-2015,1
976,4040,Visa,147758.03,13-10-2021,1
977,4025,Amex,15758.71,14-12-2020,1
978,4028,MastreCard,166344.34,"Oct 01, 2023",1
979,4037,Visa,147290.96,06-10-2023,0
980,4003,Amex,47336.06,21-07-2022,1
981,4016,Amex,164177.54,27-10-2016,1
982,4031,RuPay,1505.81,15-10-2021,1
983,4040,Amex,108275.2,05-11-2021,1
984,4001,Amex,173782.89,22-02-2016,1
985,4034,RuPay,194737.94,"Apr 18, 2024",1
986,4033,Visa,76117.47,03-11-2021,1
987,4022,MasterCard,15498.65,03-09-2015,0
988,4039,MasterCard,21184.77,20-03-2020,1
989,4030,MasterCard,59048.06,07-03-2025,1
990,4009,RuPay,186197.38,23-12-2017,1
991,4028,MasterCard,54555.73,18-08-2024,1
992,4026,RuPay,68165.87,22-10-2025,1
993,4002,Amex,173115.19,28-09-2017,1
994,4009,Amex,174585.23,26-10-2018,0
995,4039,Amex,63667.81,20-05-2022,1
996,4036,Visa,108007.13,23-04-2019,1
997,4027,Visa,104873.1,08-08-2018,1
998,4031,MasterCard,111098.12,"Dec 01, 2019",1
999,4034,Amex,165399.96,09-10-2015,1
1000,4036,RuPay,68425.26,08-03-2020,0
1001,4014,RuPay,173300.35,29-12-2018,1
1002,4034,Amex,50887.73,15-05-2018,0
1003,4006,MasterCard,128443.07,01-07-2017,1
1004,4025,Visa,"62,135.39",19-12-2022,0
1005,4028,Amex,55433.29,23-01-2020,1
1006,4008,Visa,26727.76,06-09-2022,FALSE
1007,4014,MasterCard,104117.03,02-07-2022,1
1008,4018,Visa,113630.14,14-08-2021,0
1009,4001,Visa,83319.75,28-02-2018,1
1010,4023,Visa,266576.15,05-01-2017,1
1011,4024,RuPay,161751.87,02-07-2014,1
1012,4016,RuPay,177838.64,21-07-2025,1
1013,4014,RuPay,184785.16,11-11-2015,0
1014,4004,RuPay,200825.1,09-06-2022,0
1015,4031,RuPay,61403.24,28-10-2025,0
1016,4006,RuPay,103848.29,20-09-2022,1
1017,4038,Visa,194189.93,11-02-2023,1
1018,4023,MasterCard,110658.98,"Feb 08, 2022",1
1019,4039,Visa,57104.14,07-10-2022,1
1020,4024,RuPay,74500.97,"Jun 30, 2024",0
1021,4040,RuPay,92444.4,05-05-2016,0
1022,4004,RuPay,159964.42,25-05-2024,1
1023,4033,Visa,-135024.9,04-06-2014,NO
1024,4029,RuPay,25333.35,27-01-2020,1
1025,4038,RuPay,67144.32,23-02-2018,1
1026,4019,RuPay,27751.81,29-03-2024,0
1027,4038,RuPay,151069.39,27-08-2023,0
1028,4038,RuPay,154437.89,22-08-2025,1
1029,4037,MasteCrard,40455.68,15-07-2019,1
1030,4014,Amex,77549.05,13-04-2023,1
1031,4022,RuPay,177800.85,09-12-2019,1
1032,4039,Visa,167067.32,02-04-2018,1
1033,4029,Visa,94165.11,01-09-2019,1
1034,4029,MasterCard,63219.34,02-02-2025,1
1035,4002,MasterCard,67219.14,15-01-2015,0
1036,4001,Visa,113776.36,05-02-2018,1
1037,4025,MasterCard,83311.74,24-03-2022,0
1038,967,RuPay,98057.48,31-12-2015,1
1039,4002,Vias,177502.02,12-09-2025,1
1040,4033,MasterCard,109828.09,04-02-2021,1
1041,4008,Visa,127958.58,12-06-2021,1
1042,4032,MasterCard,218449.62,23-08-2022,0
1043,4009,Visa,86688.04,08-09-2022,1
1044,4026,MasterCard,82058.59,01-02-2022,1
1045,4039,RuPay,235756.54,"Sep 22, 2023",1
1046,2818,RuPay,159780.68,22-12-2015,1
1047,4040,Amex,152951.26,16-07-2015,0
1048,4015,RuPay,166303.29,01-11-2018,1
1049,4035,Amex,197429.1,20-02-2025,1
1050,4036,RuPay,165710.84,21-10-2025,1
1051,4027,RuPay,95714.24,22-01-2025,0
1052,4008,RuPay,82016.83,30-10-2024,1
1053,2971,Amex,161486.29,11-09-2024,1
1054,4029,Amex,68465.86,27-01-2017,1
1055,4018,Visa,21585.5,08-04-2019,1
1056,4021,MasterCard,150645.62,22-11-2015,1
1057,4009,MasterCard,48301.48,27-10-2024,1
1058,4039,Amex,101117.71,06-09-2024,1
1059,4035,RuaPy,11119.15,28-07-2025,1
1060,4033,RuPay,78232.27,14-10-2024,1
1061,4028,Amex,247195.5,28-11-2020,1
1062,4007,Amex,242826.99,06-06-2023,0
1063,4001,Amex,132909.4,"Aug 16, 2018",1
1064,4018,MasterCard,169752.94,19-10-2015,1
1065,4027,MasterCard,121013.22,29-08-2023,1
1066,4021,RuPay,94236.35,09-09-2016,0
1067,4019,RuPay,9633.24,10-06-2014,1
1068,4009,RuPay,101157.36,26-09-2018,1
1069,4031,Visa,112250.96,21-11-2015,0
1070,4034,Visa,144296.09,25-09-2015,1
1071,4037,RuPay,122619.71,"Aug 10, 2015",0
1072,4029,RuPay,91023.86,23-11-2021,1
1073,4017,Visa,289487.69,31-08-2020,1
1074,4030,MasterCard,35117.81,02-01-2015,1
1075,4037,Visa,126830.57,10-07-2014,1
1076,4024,Visa,27154.23,11-01-2020,1
1077,4032,Visa,50028.67,25-08-2016,0
1078,4035,RuPay,199514.83,16-09-2021,0
1079,4022,MasterCard,105238.13,07-06-2023,1
1080,4010,MasterCard,44289.35,26-12-2020,1
1081,4023,RuPay,71655.41,06-12-2020,1
1082,4001,RuPay,71064.12,06-01-2021,1
1083,4026,Visa,28992.77,20-12-2022,1
1084,4010,RuPay,89186.31,06-07-2014,1
1085,4014,Visa,17388.4,20-03-2024,1
1086,4032,RuPay,135061.87,31-12-2024,0
1087,4002,MasterCard,2818.69,05-02-2022,0
1088,4035,Visa,190606.84,04-10-2014,1
1089,4012,RuPay,99796.85,26-07-2023,1
1090,4039,RuPay,42462.34,"Nov 02, 2021",0
1091,4028,MasterCard,20281.62,13-11-2014,0
1092,4018,MasterCard,129867.8,12-09-2023,0
1093,4029,MasterCard,32752.3,19-02-2015,0
1094,4022,Visa,49956.7,07-09-2014,1
1095,4027,MasterCard,181538.25,28-10-2022,0
1096,4038,Visa,11758.96,02-12-2022,FALSE
1097,4002,RuPay,36768.72,"Sep 28, 2016",0
1098,4016,RuaPy,220576.2,22-02-2025,1
1099,4028,RuPay,71026.58,13-10-2017,1
1100,4037,RuPay,"36,770.45","May 25, 2021",1
1101,4024,RuPay,185809.47,15-12-2017,1
1102,4013,MasteCrard,182903.04,16-08-2025,1
1103,4017,MasterCard,85149.71,24-09-2024,1
1104,4022,MasterCard,191449.31,13-08-2017,1
1105,1931,Visa,65286.58,07-01-2023,1
1106,4017,Amex,48165.11,28-04-2018,1
1107,4008,MasterCard,202226.5,10-09-2025,1
1108,4019,MasterCard,340944.36,08-03-2018,1
1109,4013,Amex,129862.89,30-12-2018,1
1110,4026,MasterCard,115456.99,28-12-2019,1
1111,4034,Amex,29002.84,02-10-2014,1
1112,4029,Amxe,113863.94,14-08-2022,1
1113,4003,Visa,10867.53,28-01-2017,FALSE
1114,4039,Visa,53193.23,07-11-2017,1
1115,4002,RuPay,123355.98,24-02-2023,0
1116,4025,Visa,99741.66,31-03-2025,1
1117,4012,Amex,119196.24,07-11-2022,1
1118,4013,Visa,137564.24,15-08-2017,1
1119,4035,Amex,197893.54,07-05-2020,1
1120,4027,RuPay,185185.75,20-09-2023,1
1121,4030,MasterCard,10928.36,26-01-2022,1
1122,4036,Amex,44427,25-12-2018,1
1123,4007,uRPay,91170.57,28-09-2025,1
1124,4019,MasterCard,9418.48,09-08-2017,1
1125,4015,Amex,68500.74,28-07-2024,1
1126,4002,Amex,270622.59,23-01-2024,1
1127,4037,RuPay,85060.54,10-01-2022,0
1128,4008,Visa,187757.38,03-07-2021,0
1129,4003,RuPay,185960.7,18-04-2025,1
1130,4024,Visa,14124.47,31-05-2017,0
1131,4007,Amex,261260.12,09-04-2016,0
1132,4002,MasterCard,235474.08,31-03-2018,1
1133,4036,MasterCard,28380.59,26-04-2016,1
